thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,end_mapping.keys,living_nonliving.rt,living_nonliving.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,welcome.stopped,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.end_mapping.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,task_break_text.started,task_break_resp.started,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,begin_end_run_cross.stopped,fm_text.started,fm_key.started,runs.fm_key.rt,runs.fm_key.duration,thanks.started,thanks_text.started,thanks_text.stopped,thanks.stopped,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
27,0,27,,,,,,space,1.5969024000005447,None,None,3,None,0.7864800999996078,0.22998129999996308,1,0,1,0,,,,,0,0,0,0,,,,,27,0,27,0,2262.7734716000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trennung,3.6564,2262.7585201,2262.759266,2262.7593721000003,2262.7734716000004,2266.4400354,2266.4246021,2266.428264,2266.4400354,2266.4400354,2266.4400354,2266.4400354,2268.4399708,2268.4399708,2268.4399708,2268.4399708,2268.424177,3,None,0.7864800999996078,0.22998129999996308,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
28,0,28,,,,,,space,1.5969024000005447,None,None,3,None,0.8054257000003417,0.22336520000044402,1,0,1,0,,,,,0,0,0,0,,,,,28,0,28,0,2268.4399708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Feld,4.5524,2268.4246764,2268.4251837,2268.4252905000003,2268.4399708,2273.0059815000004,2272.9903997,2272.9933535,2273.0059815000004,2273.0059815000004,2273.0059815000004,2273.0059815000004,2275.0062914,2275.0062914,2275.0062914,2275.0062914,2274.9904966000004,3,None,0.8054257000003417,0.22336520000044402,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
29,0,29,,,,,,space,1.5969024000005447,None,None,3,None,0.7900129000008747,0.25837849999970786,1,0,1,0,,,,,0,0,0,0,,,,,29,0,29,0,2275.0062914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Käse,2.3916,2274.9909875000003,2274.9914928999997,2274.9915978999998,2275.0062914,2277.4066086000003,2277.3901927999996,2277.3937515999996,2277.4066086000003,2277.4066086000003,2277.4066086000003,2277.4066086000003,2279.4057905,2279.4057905,2279.4057905,2279.4057905,2279.3903753000004,3,None,0.7900129000008747,0.25837849999970786,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
30,0,30,,,,,,space,1.5969024000005447,None,None,3,None,0.8699743999995917,0.2175111000005927,1,0,1,0,,,,,0,0,0,0,,,,,30,0,30,0,2279.4057905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sonntag,2.9036,2279.3908693000003,2279.3913836,2279.3914869,2279.4057905,2282.3222822999996,2282.3065551,2282.3100634,2282.3222822999996,2282.3222822999996,2282.3222822999996,2282.3222822999996,2284.3221679999997,2284.3221679999997,2284.3221679999997,2284.3221679999997,2284.3065734,3,None,0.8699743999995917,0.2175111000005927,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
31,0,31,,,,,,space,1.5969024000005447,None,None,3,None,1.1281878999998298,0.21200060000046506,1,0,1,0,,,,,0,0,0,0,,,,,31,0,31,0,2284.3221679999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Duft,2.5169,2284.3070936000004,2284.307613,2284.3077205,2284.3221679999997,2286.8385850000004,2286.8229035000004,2286.8265659,2286.8385850000004,2286.8385850000004,2286.8385850000004,2286.8385850000004,2288.8385184,2288.8385184,2288.8385184,2288.8385184,2288.8229954999997,3,None,1.1281878999998298,0.21200060000046506,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
32,0,32,,,,,,space,1.5969024000005447,None,None,3,None,0.7545798000001014,0.19261600000027101,1,0,1,0,,,,,0,0,0,0,,,,,32,0,32,0,2288.8385184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zimt,2.4916,2288.8234948,2288.8240124000004,2288.8241202,2288.8385184,2291.33843,2291.3227770000003,2291.3263242000003,2291.33843,2291.33843,2291.33843,2291.33843,2293.3384378,2293.3384378,2293.3384378,2293.3384378,2293.3229536,3,None,0.7545798000001014,0.19261600000027101,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
33,0,33,,,,,,space,1.5969024000005447,None,None,3,None,0.7452549999998155,0.21943910000027245,1,0,1,0,,,,,0,0,0,0,,,,,33,0,33,0,2293.3384378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kante,2.6446,2293.3234528000003,2293.3239572,2293.3240690000002,2293.3384378,2295.9881974,2295.9726372000005,2295.9765491,2295.9881974,2295.9881974,2295.9881974,2295.9881974,2297.9884511,2297.9884511,2297.9884511,2297.9884511,2297.9725421000003,3,None,0.7452549999998155,0.21943910000027245,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
34,0,34,,,,,,space,1.5969024000005447,None,None,3,None,0.6642101999996157,0.2205630000007659,1,0,1,0,,,,,0,0,0,0,,,,,34,0,34,0,2297.9884511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fahrrad,4.4767,2297.9730392,2297.9736306000004,2297.9737384,2297.9884511,2302.4712001999997,2302.4554865,2302.45957,2302.4712001999997,2302.4712001999997,2302.4712001999997,2302.4712001999997,2304.4710381000004,2304.4710381000004,2304.4710381000004,2304.4710381000004,2304.4553912,3,None,0.6642101999996157,0.2205630000007659,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
35,0,35,,,,,,space,1.5969024000005447,None,None,3,None,0.633728699999665,0.22707809999974415,1,0,1,0,,,,,0,0,0,0,,,,,35,0,35,0,2304.4710381000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bluse,2.8901,2304.4558582,2304.4563647000004,2304.4564640999997,2304.4710381000004,2307.3707028999997,2307.3552695999997,2307.3591933,2307.3707028999997,2307.3707028999997,2307.3707028999997,2307.3707028999997,2309.3708207,2309.3708207,2309.3708207,2309.3708207,2309.3548843999997,3,None,0.633728699999665,0.22707809999974415,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
36,0,36,,,,,,space,1.5969024000005447,None,None,3,None,0.8010024000004705,0.24976220000007743,1,0,1,0,,,,,0,0,0,0,,,,,36,0,36,0,2309.3708207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rebe,5.3463,2309.3553166,2309.3557848,2309.3558790999996,2309.3708207,2314.7204162999997,2314.7048531,2314.708117,2314.7204162999997,2314.7204162999997,2314.7204162999997,2314.7204162999997,2316.7200934,2316.7200934,2316.7200934,2316.7200934,2316.7044720000004,3,None,0.8010024000004705,0.24976220000007743,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
37,0,37,,,,,,space,1.5969024000005447,None,None,3,None,0.8929858999999851,0.20005250000031083,1,0,1,0,,,,,0,0,0,0,,,,,37,0,37,0,2316.7200934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bad,2.1413,2316.7048701000003,2316.7053250999998,2316.7054097,2316.7200934,2318.8697871000004,2318.8546099000005,2318.8576738,2318.8697871000004,2318.8697871000004,2318.8697871000004,2318.8697871000004,2320.8701051,2320.8701051,2320.8701051,2320.8701051,2320.8545959000003,3,None,0.8929858999999851,0.20005250000031083,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
38,0,38,,,,,,space,1.5969024000005447,None,None,3,None,0.9807196000001568,0.2264350999994349,1,0,1,0,,,,,0,0,0,0,,,,,38,0,38,0,2320.8701051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rauch,3.2059,2320.8550935000003,2320.855855,2320.8559672,2320.8701051,2324.0864140000003,2324.0711431,2324.0752949,2324.0864140000003,2324.0864140000003,2324.0864140000003,2324.0864140000003,2326.0864671,2326.0864671,2326.0864671,2326.0864671,2326.0706399,3,None,0.9807196000001568,0.2264350999994349,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
39,0,39,,,,,,space,1.5969024000005447,None,None,3,None,0.7627542999998695,0.22744030000012572,1,0,1,0,,,,,0,0,0,0,,,,,39,0,39,0,2326.0864671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beine,3.4445,2326.0711383,2326.0716494999997,2326.0717549,2326.0864671,2329.5362732000003,2329.5204495999997,2329.5240433999998,2329.5362732000003,2329.5362732000003,2329.5362732000003,2329.5362732000003,2331.5362387000005,2331.5362387000005,2331.5362387000005,2331.5362387000005,2331.5203082999997,3,None,0.7627542999998695,0.22744030000012572,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
40,0,40,,,,,,space,1.5969024000005447,None,None,3,None,0.8185806000001321,0.22843689999990602,1,0,1,0,,,,,0,0,0,0,,,,,40,0,40,0,2331.5362387000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schnorchel,2.5377,2331.5207516,2331.5212417000002,2331.521336,2331.5362387000005,2334.0861502999996,2334.0697164000003,2334.0728498999997,2334.0861502999996,2334.0861502999996,2334.0861502999996,2334.0861502999996,2336.0858385,2336.0858385,2336.0858385,2336.0858385,2336.0702024,3,None,0.8185806000001321,0.22843689999990602,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
41,0,41,,,,,,space,1.5969024000005447,None,None,3,None,0.7825277000001734,0.22432860000026267,1,0,1,0,,,,,0,0,0,0,,,,,41,0,41,0,2336.0858385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand,3.6723,2336.0706977,2336.0713538,2336.0714623000003,2336.0858385,2339.7688681,2339.7536738999997,2339.7573273999997,2339.7688681,2339.7688681,2339.7688681,2339.7688681,2341.7690021,2341.7690021,2341.7690021,2341.7690021,2341.7532536999997,3,None,0.7825277000001734,0.22432860000026267,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
42,0,42,,,,,,space,1.5969024000005447,None,None,3,None,0.7601869000000079,0.2522675000000163,1,0,1,0,,,,,0,0,0,0,,,,,42,0,42,0,2341.7690021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lied,2.5519,2341.7537558000004,2341.7542541000003,2341.7543592,2341.7690021,2344.3351959,2344.3192682,2344.3223156000004,2344.3351959,2344.3351959,2344.3351959,2344.3351959,2346.3354511999996,2346.3354511999996,2346.3354511999996,2346.3354511999996,2346.3200527999998,3,None,0.7601869000000079,0.2522675000000163,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
43,0,43,,,,,,space,1.5969024000005447,None,None,3,None,0.7929512000000614,0.2492762000001676,1,0,1,0,,,,,0,0,0,0,,,,,43,0,43,0,2346.3354511999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sicherheit,2.0168,2346.3205446,2346.3211303,2346.3212381000003,2346.3354511999996,2348.3515954000004,2348.3361906,2348.3408342000002,2348.3515954000004,2348.3515954000004,2348.3515954000004,2348.3515954000004,2350.3519588,2350.3519588,2350.3519588,2350.3519588,2350.3365587999997,3,None,0.7929512000000614,0.2492762000001676,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
44,0,44,,,,,,space,1.5969024000005447,None,None,3,None,0.914037699999426,0.218902500000695,1,0,1,0,,,,,0,0,0,0,,,,,44,0,44,0,2350.3519588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beutel,3.1264,2350.3370568,2350.3375753,2350.3376805999997,2350.3519588,2353.4846558,2353.4690733999996,2353.4727667999996,2353.4846558,2353.4846558,2353.4846558,2353.4846558,2355.4847399,2355.4847399,2355.4847399,2355.4847399,2355.4692082,3,None,0.914037699999426,0.218902500000695,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
45,0,45,,,,,,space,1.5969024000005447,None,None,3,None,0.6833384000001388,0.20243910000044707,1,0,1,0,,,,,0,0,0,0,,,,,45,0,45,0,2355.4847399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wind,2.9645,2355.4697089,2355.47022,2355.4703258,2355.4847399,2358.4518612,2358.4354083999997,2358.4395255,2358.4518612,2358.4518612,2358.4518612,2358.4518612,2360.4511851999996,2360.4511851999996,2360.4511851999996,2360.4511851999996,2360.4355126,3,None,0.6833384000001388,0.20243910000044707,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
46,0,46,,,,,,space,1.5969024000005447,None,None,3,None,0.6356305999997858,0.2530320000005304,1,0,1,0,,,,,0,0,0,0,,,,,46,0,46,0,2360.4511851999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gipfel,2.4167,2360.4360035,2360.4365285000003,2360.4366342000003,2360.4511851999996,2362.8677694999997,2362.8521698000004,2362.8562359999996,2362.8677694999997,2362.8677694999997,2362.8677694999997,2362.8677694999997,2364.8675212,2364.8675212,2364.8675212,2364.8675212,2364.8520957,3,None,0.6356305999997858,0.2530320000005304,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
47,0,47,,,,,,space,1.5969024000005447,None,None,3,None,0.8137108999999327,0.2143805000005159,1,0,1,0,,,,,0,0,0,0,,,,,47,0,47,0,2364.8675212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Popcorn,3.2825,2364.8525889000002,2364.8532361999996,2364.8533434,2364.8675212,2368.1506496,2368.1349736,2368.1385583,2368.1506496,2368.1506496,2368.1506496,2368.1506496,2370.1504244999996,2370.1504244999996,2370.1504244999996,2370.1504244999996,2370.1351217,3,None,0.8137108999999327,0.2143805000005159,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
48,0,48,,,,,,space,1.5969024000005447,None,None,2,None,0.7697858000001361,0.2632791999994879,1,0,1,0,,,,,0,0,0,0,,,,,48,0,48,0,2370.1504244999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Löwe,3.6005,2370.1356182,2370.1362756999997,2370.1363822000003,2370.1504244999996,2373.7503011,2373.7343667000005,2373.7374917999996,2373.7503011,2373.7503011,2373.7503011,2373.7503011,2375.7501313000002,2375.7501313000002,2375.7501313000002,2375.7501313000002,2375.7347204,2,None,0.7697858000001361,0.2632791999994879,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
49,0,49,,,,,,space,1.5969024000005447,None,None,3,None,1.2775023000003785,0.21740150000005087,1,0,1,0,,,,,0,0,0,0,,,,,49,0,49,0,2375.7501313000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geschmack,2.1949,2375.7352209,2375.7357334999997,2375.7358422999996,2375.7501313000002,2377.9499576,2377.9346681999996,2377.9386611,2377.9499576,2377.9499576,2377.9499576,2377.9499576,2379.949931,2379.949931,2379.949931,2379.949931,2379.9344455,3,None,1.2775023000003785,0.21740150000005087,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
50,0,50,,,,,,space,1.5969024000005447,None,None,2,None,0.8822894999993878,0.2701604000003499,1,0,1,0,,,,,0,0,0,0,,,,,50,0,50,0,2379.949931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gruppe,2.0052,2379.9349353999996,2379.9354421,2379.9355496,2379.949931,2381.9663128,2381.9507479000004,2381.9544013000004,2381.9663128,2381.9663128,2381.9663128,2381.9663128,2383.9666655,2383.9666655,2383.9666655,2383.9666655,2383.95078,2,None,0.8822894999993878,0.2701604000003499,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
51,0,51,,,,,,space,1.5969024000005447,None,None,3,None,0.8045732999999018,0.22840290000021923,1,0,1,0,,,,,0,0,0,0,,,,,51,0,51,0,2383.9666655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Urlaub,2.9443,2383.9512787000003,2383.9517889999997,2383.9518954000005,2383.9666655,2386.9167613,2386.9005070000003,2386.9056584,2386.9167613,2386.9167613,2386.9167613,2386.9167613,2388.9161889999996,2388.9161889999996,2388.9161889999996,2388.9161889999996,2388.9006354000003,3,None,0.8045732999999018,0.22840290000021923,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
52,0,52,,,,,,space,1.5969024000005447,None,None,3,None,0.696122600000308,0.25296650000018417,1,0,1,0,,,,,0,0,0,0,,,,,52,0,52,0,2388.9161889999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sumpf,3.8592,2388.9011250000003,2388.9018054,2388.901908,2388.9161889999996,2392.7824638,2392.7667743,2392.7703045,2392.7824638,2392.7824638,2392.7824638,2392.7824638,2394.7823547,2394.7823547,2394.7823547,2394.7823547,2394.7669206,3,None,0.696122600000308,0.25296650000018417,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
53,0,53,,,,,,space,1.5969024000005447,None,None,3,None,0.7479358999999022,0.22703900000033173,1,0,1,0,,,,,0,0,0,0,,,,,53,0,53,0,2394.7823547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weihnachten,2.0842,2394.7674229000004,2394.7679356,2394.7680437,2394.7823547,2396.8655521,2396.8499996,2396.8545384,2396.8655521,2396.8655521,2396.8655521,2396.8655521,2398.8655959,2398.8655959,2398.8655959,2398.8655959,2398.8500359,3,None,0.7479358999999022,0.22703900000033173,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
54,0,54,,,,,,space,1.5969024000005447,None,None,3,None,0.729305399999248,0.25067960000069434,1,0,1,0,,,,,0,0,0,0,,,,,54,0,54,0,2398.8655959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schuh,4.4429,2398.8505367,2398.8512356,2398.8513472000004,2398.8655959,2403.3150729,2403.2993426000003,2403.3026879,2403.3150729,2403.3150729,2403.3150729,2403.3150729,2405.3149884000004,2405.3149884000004,2405.3149884000004,2405.3149884000004,2405.2996712000004,3,None,0.729305399999248,0.25067960000069434,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
55,0,55,,,,,,space,1.5969024000005447,None,None,3,None,0.8089540000000852,0.21161679999931948,1,0,1,0,,,,,0,0,0,0,,,,,55,0,55,0,2405.3149884000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bildung,4.3424,2405.3001692,2405.3008148999998,2405.3009226000004,2405.3149884000004,2409.6646567999996,2409.6496887000003,2409.6536416999998,2409.6646567999996,2409.6646567999996,2409.6646567999996,2409.6646567999996,2411.6649521,2411.6649521,2411.6649521,2411.6649521,2411.6491294999996,3,None,0.8089540000000852,0.21161679999931948,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
56,0,56,,,,,,space,1.5969024000005447,None,None,3,None,0.7405926999999792,0.21904840000024706,1,0,1,0,,,,,0,0,0,0,,,,,56,0,56,0,2411.6649521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sand,5.3655,2411.6496199000003,2411.6501289,2411.6502348000004,2411.6649521,2417.0319227,2417.0152391,2417.0186749000004,2417.0319227,2417.0319227,2417.0319227,2417.0319227,2419.0309850000003,2419.0309850000003,2419.0309850000003,2419.0309850000003,2419.0153591,3,None,0.7405926999999792,0.21904840000024706,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
57,0,57,,,,,,space,1.5969024000005447,None,None,3,None,0.6877016999997068,0.23428839999996853,1,0,1,0,,,,,0,0,0,0,,,,,57,0,57,0,2419.0309850000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sport,3.6438,2419.0158709999996,2419.0163946000002,2419.0165009,2419.0309850000003,2422.6805980999998,2422.6652354,2422.669224,2422.6805980999998,2422.6805980999998,2422.6805980999998,2422.6805980999998,2424.6811488000003,2424.6811488000003,2424.6811488000003,2424.6811488000003,2424.6650915,3,None,0.6877016999997068,0.23428839999996853,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
58,0,58,,,,,,space,1.5969024000005447,None,None,3,None,0.7421668999995745,0.2248341000004075,1,0,1,0,,,,,0,0,0,0,,,,,58,0,58,0,2424.6811488000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pflege,5.1698,2424.6655991,2424.6661141000004,2424.6662229000003,2424.6811488000003,2429.8632581,2429.8476774,2429.8520448,2429.8632581,2429.8632581,2429.8632581,2429.8632581,2431.8636139,2431.8636139,2431.8636139,2431.8636139,2431.8479237,3,None,0.7421668999995745,0.2248341000004075,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
59,0,59,,,,,,space,1.5969024000005447,None,None,3,None,0.7352215999999316,0.23769929999980377,1,0,1,0,,,,,0,0,0,0,,,,,59,0,59,0,2431.8636139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waschbecken,2.0031,2431.848424,2431.8489349,2431.8490449,2431.8636139,2433.8801156,2433.8643462,2433.8687351,2433.8801156,2433.8801156,2433.8801156,2433.8801156,2435.8801320000002,2435.8801320000002,2435.8801320000002,2435.8801320000002,2435.8645614999996,3,None,0.7352215999999316,0.23769929999980377,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
