thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,living_nonliving.rt,living_nonliving.duration,end_mapping.keys,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,key_resp__welcome.started,welcome.stopped,key_resp__welcome.keys,key_resp__welcome.rt,key_resp__welcome.duration,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,semantic_mapping_run.end_mapping.keys,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,feeback_text.started,task_break_text.started,task_break_resp.started,feeback_text.stopped,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,begin_end_run_cross.stopped,fm_text.started,fm_key.started,runs.fm_key.rt,runs.fm_key.duration,thanks.started,thanks_text.started,thanks.stopped,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
54,0,54,,,,,,space,1.5471710000001622,None,None,3,0.7197403999998642,0.21460709999973915,None,0,0,0,0,,,,,3,0,3,0,,,,,54,0,54,0,2186.1999223000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Applaus,2.309,2186.1847336,2186.1852264,2186.1853352999997,2186.1999223000003,2188.5162355,2188.5009850999995,2188.5075283999995,2188.5162355,2188.5162355,2188.5162355,2188.5162355,2190.5163444,2190.5163444,2190.5163444,2190.5163444,2190.5004645,3,0.7197403999998642,0.21460709999973915,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
55,0,55,,,,,,space,1.5471710000001622,None,None,3,0.7415483999993739,0.24478859999999258,None,0,0,0,0,,,,,3,0,3,0,,,,,55,0,55,0,2190.5163444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strand,2.5717,2190.5008927999997,2190.5013686,2190.501456,2190.5163444,2193.0993582,2193.0837835,2193.0873767000003,2193.0993582,2193.0993582,2193.0993582,2193.0993582,2195.0999897,2195.0999897,2195.0999897,2195.0999897,2195.0836916999997,3,0.7415483999993739,0.24478859999999258,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
56,0,56,,,,,,space,1.5471710000001622,None,None,None,,,None,0,0,0,0,,,,,3,0,3,0,,,,,56,0,56,0,2195.0999897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vergangenheit,2.8755,2195.0842136,2195.0847175,2195.0848274,2195.0999897,2197.9825966,2197.9671548999995,2197.9717739999996,2197.9825966,2197.9825966,2197.9825966,2197.9825966,2199.9824630000003,2199.9824630000003,2199.9824630000003,2199.9824630000003,2199.966794,None,,,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
57,0,57,,,,,,space,1.5471710000001622,None,None,2,1.027262100000371,0.18817519999993237,None,0,0,0,0,,,,,3,0,3,0,,,,,57,0,57,0,2199.9824630000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ozean,4.4759,2199.9672702999997,2199.967777,2199.9678853999994,2199.9824630000003,2204.4654854,2204.4498066999995,2204.4533597,2204.4654854,2204.4654854,2204.4654854,2204.4654854,2206.4654961999995,2206.4654961999995,2206.4654961999995,2206.4654961999995,2206.4500264999997,2,1.027262100000371,0.18817519999993237,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
58,0,58,,,,,,space,1.5471710000001622,None,None,3,1.3379034999998112,0.16614910000043892,None,0,0,0,0,,,,,3,0,3,0,,,,,58,0,58,0,2206.4654961999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Universität,2.8259,2206.4504984999994,2206.4509919,2206.4510893999995,2206.4654961999995,2209.2982126999996,2209.2826671000003,2209.2869118999997,2209.2982126999996,2209.2982126999996,2209.2982126999996,2209.2982126999996,2211.2984611,2211.2984611,2211.2984611,2211.2984611,2211.2828913000003,3,1.3379034999998112,0.16614910000043892,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
59,0,59,,,,,,space,1.5471710000001622,None,None,2,0.7205982999994376,0.16286769999987882,None,0,0,0,0,,,,,3,0,3,0,,,,,59,0,59,0,2211.2984611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fledermaus,2.3958,2211.2833991999996,2211.2840472999997,2211.2841517999996,2211.2984611,2213.6983584,2213.6828395000002,2213.6871850999996,2213.6983584,2213.6983584,2213.6983584,2213.6983584,2215.698426,2215.698426,2215.698426,2215.698426,2215.6826646,2,0.7205982999994376,0.16286769999987882,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
60,0,60,,,,,,space,1.5471710000001622,None,None,3,0.6318798000002062,0.18841519999932643,None,0,0,0,0,,,,,3,0,3,0,,,,,60,0,60,0,2215.698426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waschbecken,3.0739,2215.6831741999995,2215.6836699999994,2215.6837731999995,2215.698426,2218.7815279999995,2218.7655243,2218.7703532999994,2218.7815279999995,2218.7815279999995,2218.7815279999995,2218.7815279999995,2220.7812739,2220.7812739,2220.7812739,2220.7812739,2220.7659206,3,0.6318798000002062,0.18841519999932643,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
61,0,61,,,,,,space,1.5471710000001622,None,None,3,0.5160227999995186,0.19747019999977056,None,0,0,0,0,,,,,3,0,3,0,,,,,61,0,61,0,2220.7812739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zigarette,2.5836,2220.7664268,2220.7669362999995,2220.7670471,2220.7812739,2223.3644788,2223.3487635,2223.3531984,2223.3644788,2223.3644788,2223.3644788,2223.3644788,2225.3651118999996,2225.3651118999996,2225.3651118999996,2225.3651118999996,2225.3489401999996,3,0.5160227999995186,0.19747019999977056,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
62,0,62,,,,,,space,1.5471710000001622,None,None,3,0.6399239000002126,0.24772140000004583,None,0,0,0,0,,,,,3,0,3,0,,,,,62,0,62,0,2225.3651118999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Klippe,3.0483,2225.3494585,2225.3499740999996,2225.3500778,2225.3651118999996,2228.4143406000003,2228.3984739999996,2228.4026336999996,2228.4143406000003,2228.4143406000003,2228.4143406000003,2228.4143406000003,2230.4139815,2230.4139815,2230.4139815,2230.4139815,2230.3986149,3,0.6399239000002126,0.24772140000004583,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
63,0,63,,,,,,space,1.5471710000001622,None,None,3,1.8128987000000052,None,None,0,0,0,0,,,,,3,0,3,0,,,,,63,0,63,0,2230.4139815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sturm,4.291,2230.3991183999997,2230.3996560999994,2230.3997588,2230.4139815,2234.7139691,2234.6980526999996,2234.7021459999996,2234.7139691,2234.7139691,2234.7139691,2234.7139691,2236.7137593999996,2236.7137593999996,2236.7137593999996,2236.7137593999996,2236.6982135,3,1.8128987000000052,None,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
64,0,64,,,,,,space,1.5471710000001622,None,None,3,1.11084800000026,0.18410270000003948,None,0,0,0,0,,,,,3,0,3,0,,,,,64,0,64,0,2236.7137593999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anruf,2.3579,2236.6987111,2236.6993148,2236.6994194999997,2236.7137593999996,2239.0801585,2239.0644187,2239.0679713,2239.0801585,2239.0801585,2239.0801585,2239.0801585,2241.0802714,2241.0802714,2241.0802714,2241.0802714,2241.0645587,3,1.11084800000026,0.18410270000003948,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
65,0,65,,,,,,space,1.5471710000001622,None,None,3,0.7729838000004747,0.1840885999999955,None,0,0,0,0,,,,,3,0,3,0,,,,,65,0,65,0,2241.0802714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bild,3.9324,2241.0650643999998,2241.0655784,2241.0656811999997,2241.0802714,2245.0131642999995,2244.9976248000003,2245.0012452,2245.0131642999995,2245.0131642999995,2245.0131642999995,2245.0131642999995,2247.0131753999995,2247.0131753999995,2247.0131753999995,2247.0131753999995,2246.9976713999995,3,0.7729838000004747,0.1840885999999955,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
66,0,66,,,,,,space,1.5471710000001622,None,None,3,0.7017120999998951,0.29454489999989164,None,0,0,0,0,,,,,3,0,3,0,,,,,66,0,66,0,2247.0131753999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Club,2.1773,2246.9982156999995,2246.9988679,2246.9990195,2247.0131753999995,2249.1961602,2249.1808739,2249.1839512999995,2249.1961602,2249.1961602,2249.1961602,2249.1961602,2251.1962937,2251.1962937,2251.1962937,2251.1962937,2251.1804844999997,3,0.7017120999998951,0.29454489999989164,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
67,0,67,,,,,,space,1.5471710000001622,None,None,3,0.6564015999992989,0.17538229999991017,None,0,0,0,0,,,,,3,0,3,0,,,,,67,0,67,0,2251.1962937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kuchen ,2.1064,2251.1809978,2251.1815067999996,2251.1816105999997,2251.1962937,2253.3127779999995,2253.2972806999996,2253.3024255,2253.3127779999995,2253.3127779999995,2253.3127779999995,2253.3127779999995,2255.3131591,2255.3131591,2255.3131591,2255.3131591,2255.2971846,3,0.6564015999992989,0.17538229999991017,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
68,0,68,,,,,,space,1.5471710000001622,None,None,None,,,None,0,0,0,0,,,,,3,0,3,0,,,,,68,0,68,0,2255.3131591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ring,2.1198,2255.2976909999998,2255.2984439,2255.2985436,2255.3131591,2257.4457679999996,2257.4301297,2257.4335535,2257.4457679999996,2257.4457679999996,2257.4457679999996,2257.4457679999996,2259.4458672,2259.4458672,2259.4458672,2259.4458672,2259.4304491000003,None,,,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
69,0,69,,,,,,space,1.5471710000001622,None,None,3,0.6575831999998627,0.1994077000008474,None,0,0,0,0,,,,,3,0,3,0,,,,,69,0,69,0,2259.4458672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Duft,2.2719,2259.4309355999994,2259.4314613999995,2259.4315647000003,2259.4458672,2261.7287003,2261.7132485,2261.7162815,2261.7287003,2261.7287003,2261.7287003,2261.7287003,2263.7288055999998,2263.7288055999998,2263.7288055999998,2263.7288055999998,2263.7135424,3,0.6575831999998627,0.1994077000008474,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
70,0,70,,,,,,space,1.5471710000001622,None,None,3,0.7384087999998883,0.2681919000006019,None,0,0,0,0,,,,,3,0,3,0,,,,,70,0,70,0,2263.7288055999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zimmer,2.4615,2263.7140437999997,2263.7145455,2263.7146474,2263.7288055999998,2266.1954422999997,2266.1796701000003,2266.1832122999995,2266.1954422999997,2266.1954422999997,2266.1954422999997,2266.1954422999997,2268.1952604,2268.1952604,2268.1952604,2268.1952604,2268.1797028,3,0.7384087999998883,0.2681919000006019,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
71,0,71,,,,,,space,1.5471710000001622,None,None,None,,,None,0,0,0,0,,,,,3,0,3,0,,,,,71,0,71,0,2268.1952604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spaß,3.0483,2268.1802159,2268.1807171,2268.1808194999994,2268.1952604,2271.2449931,2271.2292792999997,2271.2324725,2271.2449931,2271.2449931,2271.2449931,2271.2449931,2273.2450649,2273.2450649,2273.2450649,2273.2450649,2273.2295417999994,None,,,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
72,0,72,,,,,,space,1.5471710000001622,None,None,2,1.0605852999997296,0.15854200000012497,None,0,0,0,0,,,,,3,0,3,0,,,,,72,0,72,0,2273.2450649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zirkus,4.405,2273.2300128999996,2273.2306639,2273.2307659,2273.2450649,2277.6612751000002,2277.6460485,2277.6495727,2277.6612751000002,2277.6612751000002,2277.6612751000002,2277.6612751000002,2279.6613902,2279.6613902,2279.6613902,2279.6613902,2279.6457474,2,1.0605852999997296,0.15854200000012497,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
73,0,73,,,,,,space,1.5471710000001622,None,None,3,0.8512744999998176,0.28528430000005756,None,0,0,0,0,,,,,3,0,3,0,,,,,73,0,73,0,2279.6613902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zahnpasta,3.4475,2279.6462599999995,2279.6467587999996,2279.6468692999997,2279.6613902,2283.1112279999998,2283.0953149999996,2283.0991609000002,2283.1112279999998,2283.1112279999998,2283.1112279999998,2283.1112279999998,2285.1111112,2285.1111112,2285.1111112,2285.1111112,2285.0956469000002,3,0.8512744999998176,0.28528430000005756,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
74,0,74,,,,,,space,1.5471710000001622,None,None,None,,,None,0,0,0,0,,,,,3,0,3,0,,,,,74,0,74,0,2285.1111112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brille,3.126,2285.0961558999998,2285.0966674,2285.0967689999998,2285.1111112,2288.2440392999997,2288.2284272999996,2288.2330708,2288.2440392999997,2288.2440392999997,2288.2440392999997,2288.2440392999997,2290.2442469999996,2290.2442469999996,2290.2442469999996,2290.2442469999996,2290.2285569999995,None,,,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
75,0,75,,,,,,space,1.5471710000001622,None,None,3,0.851325500000712,0.2632970999993631,None,0,0,0,0,,,,,3,0,3,0,,,,,75,0,75,0,2290.2442469999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Teller,2.825,2290.2290236999997,2290.229579,2290.2296813000003,2290.2442469999996,2293.0772446,2293.0618015,2293.0659156,2293.0772446,2293.0772446,2293.0772446,2293.0772446,2295.0773693,2295.0773693,2295.0773693,2295.0773693,2295.0615124999995,3,0.851325500000712,0.2632970999993631,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
76,0,76,,,,,,space,1.5471710000001622,None,None,3,1.4547295000002123,0.17218529999991006,None,0,0,0,0,,,,,3,0,3,0,,,,,76,0,76,0,2295.0773693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hilfe,3.2175,2295.0619606,2295.0625265,2295.0626192,2295.0773693,2298.2931775999996,2298.278322,2298.2818369999995,2298.2931775999996,2298.2931775999996,2298.2931775999996,2298.2931775999996,2300.2934153999995,2300.2934153999995,2300.2934153999995,2300.2934153999995,2300.2780857999996,3,1.4547295000002123,0.17218529999991006,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
77,0,77,,,,,,space,1.5471710000001622,None,None,3,1.2691333000002487,0.19086809999953402,None,0,0,0,0,,,,,3,0,3,0,,,,,77,0,77,0,2300.2934153999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rolle,2.3346,2300.2786100000003,2300.2791196999997,2300.2792210999996,2300.2934153999995,2302.6433913,2302.6278046999996,2302.631856,2302.6433913,2302.6433913,2302.6433913,2302.6433913,2304.6431322,2304.6431322,2304.6431322,2304.6431322,2304.6276953999995,3,1.2691333000002487,0.19086809999953402,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
78,0,78,,,,,,space,1.5471710000001622,None,None,3,0.8474968000000445,0.1670006000003923,None,0,0,0,0,,,,,3,0,3,0,,,,,78,0,78,0,2304.6431322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rasen,3.1437,2304.6281812999996,2304.6286629999995,2304.6287617999997,2304.6431322,2307.7932099,2307.7774661000003,2307.7814251,2307.7932099,2307.7932099,2307.7932099,2307.7932099,2309.7934575,2309.7934575,2309.7934575,2309.7934575,2309.7775412,3,0.8474968000000445,0.1670006000003923,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
79,0,79,,,,,,space,1.5471710000001622,None,None,None,,,None,0,0,0,0,,,,,3,0,3,0,,,,,79,0,79,0,2309.7934575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sport,2.0987,2309.7780572,2309.7785549,2309.7786539,2309.7934575,2311.8929639,2311.8772510999997,2311.8808566,2311.8929639,2311.8929639,2311.8929639,2311.8929639,2313.9041074999996,2313.9041074999996,2313.9041074999996,2313.9041074999996,2313.8772546,None,,,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
0,0,0,Beutel,Sack,Tasche,Känguru,3.8285,space,29.388825799999722,None,None,3,1.2560956999996051,0.23235860000022512,None,1,0,1,0,0,79,79,40,0,0,0,0,0,79,79,16,0,0,0,0,2547.4794267999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2492.8203705999995,2492.8210859,2492.8803344,2492.8806035999996,2492.8851138,2492.8853922999997,2492.9128204,2492.9129906999997,2492.9189137000003,2492.9229576999996,2492.9229576999996,2522.3161413999997,space,29.388825799999722,None,2522.3163035,2522.3315453999994,2522.3315453999994,2535.4651303,None,2535.4730316999994,2535.4806750999996,2535.480546766667,2536.6845776,2545.479766466667,2546.4843375,2547.4640296,Vergangenheit,3.8285,2547.4656219999997,2547.4662166999997,2547.4663298999994,2547.4794267999996,2551.3127487,2551.2972450999996,2551.3018556999996,2551.3127487,2551.3127487,2551.3127487,2551.3127487,2553.3128546999997,2553.3128546999997,2553.3128546999997,2553.3128546999997,2553.2970802,3,1.2560956999996051,0.23235860000022512,None,2325.8925768,2476.0019918,space,2476.0132035999995,2476.0202370999996,2480.0167168,2480.0167168,2480.0333914000003,2492.8177447999997,2,12.790431399999761,None,2547.4794267999996,2325.9086150000003,2325.9086150000003,150.08225949999996,None,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
1,0,1,,,,,,space,29.388825799999722,None,None,2,0.6858259999999063,0.2273949000000357,None,1,0,1,0,,,,,0,0,0,0,,,,,1,0,1,0,2553.3128546999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Professor,2.2057,2553.2976350999998,2553.2982162,2553.2983226999995,2553.3128546999997,2555.5293683,2555.5135788999996,2555.5183540999997,2555.5293683,2555.5293683,2555.5293683,2555.5293683,2557.5291381999996,2557.5291381999996,2557.5291381999996,2557.5291381999996,2557.5134037999997,2,0.6858259999999063,0.2273949000000357,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
2,0,2,,,,,,space,29.388825799999722,None,None,3,0.5664043999995556,0.22345010000026377,None,1,0,1,0,,,,,0,0,0,0,,,,,2,0,2,0,2557.5291381999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gel,2.3908,2557.5138583999997,2557.5143313,2557.5144229999996,2557.5291381999996,2559.9288354,2559.9131797,2559.9167982,2559.9288354,2559.9288354,2559.9288354,2559.9288354,2561.9289264999998,2561.9289264999998,2561.9289264999998,2561.9289264999998,2561.9132853,3,0.5664043999995556,0.22345010000026377,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
3,0,3,,,,,,space,29.388825799999722,None,None,3,0.906088899999304,0.23635900000044785,None,1,0,1,0,,,,,0,0,0,0,,,,,3,0,3,0,2561.9289264999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ordner,3.1534,2561.9137930999996,2561.914382,2561.9144877,2561.9289264999998,2565.0953762999998,2565.0801476999995,2565.0852709,2565.0953762999998,2565.0953762999998,2565.0953762999998,2565.0953762999998,2567.0950246,2567.0950246,2567.0950246,2567.0950246,2567.0792702,3,0.906088899999304,0.23635900000044785,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
4,0,4,,,,,,space,29.388825799999722,None,None,2,0.7638352000003579,0.20847169999979087,None,1,0,1,0,,,,,0,0,0,0,,,,,4,0,4,0,2567.0950246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Erbe,4.0515,2567.0796914000002,2567.0803029,2567.0803925,2567.0950246,2571.1615909,2571.1459955,2571.1495600999997,2571.1615909,2571.1615909,2571.1615909,2571.1615909,2573.1617279,2573.1617279,2573.1617279,2573.1617279,2573.145686,2,0.7638352000003579,0.20847169999979087,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
5,0,5,,,,,,space,29.388825799999722,None,None,3,0.698819100000037,0.20872999999937747,None,1,0,1,0,,,,,0,0,0,0,,,,,5,0,5,0,2573.1617279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schuh,3.5452,2573.1461305000003,2573.1466664,2573.1467594999995,2573.1617279,2576.7114019,2576.6954502999997,2576.6991852,2576.7114019,2576.7114019,2576.7114019,2576.7114019,2578.7112845,2578.7112845,2578.7112845,2578.7112845,2578.6957765999996,3,0.698819100000037,0.20872999999937747,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
