thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,living_nonliving.rt,living_nonliving.duration,end_mapping.keys,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,welcome_text.stopped,welcome.stopped,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,blank_cross.started,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,semantic_mapping_run.end_mapping.keys,task_break.started,task_break_text.started,task_break_resp.started,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,blank_cross.stopped,PID,Alter,Geschlecht (optional),MRI,date,expName,psychopyVersion,frameRate,expStart,
44,0,44,,,,,,space,3.094883900000241,None,None,3,0.6750812000000224,0.2011043000002246,None,0,0,0,0,,,,,3,0,3,0,,,,,44,0,44,0,1606.631351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Helm,2.1186,1606.6162654,1606.6169088999995,1606.6170123000002,1606.631351,1608.7646463,1608.7486055999998,1608.7513825999995,1608.7646463,1608.7646463,1608.7646463,1608.7646463,1610.7645575999995,1610.7645575999995,1610.7645575999995,1610.7645575999995,1610.7490557,3,0.6750812000000224,0.2011043000002246,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
45,0,45,,,,,,space,3.094883900000241,None,None,3,1.1428677000003518,0.2118239999999787,None,0,0,0,0,,,,,3,0,3,0,,,,,45,0,45,0,1610.7645575999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juwel,4.5959,1610.7495533000001,1610.7500644000002,1610.7501680999994,1610.7645575999995,1615.3644039,1615.3484792999998,1615.3527176999996,1615.3644039,1615.3644039,1615.3644039,1615.3644039,1617.3640815999997,1617.3640815999997,1617.3640815999997,1617.3640815999997,1617.3485672999996,3,1.1428677000003518,0.2118239999999787,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
46,0,46,,,,,,space,3.094883900000241,None,None,3,0.6998284000001149,0.17628770000010263,None,0,0,0,0,,,,,3,0,3,0,,,,,46,0,46,0,1617.3640815999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Handtuch,3.2059,1617.3490535,1617.3496961,1617.3498012999999,1617.3640815999997,1620.5805922,1620.5648261999995,1620.5683621999997,1620.5805922,1620.5805922,1620.5805922,1620.5805922,1622.5805271,1622.5805271,1622.5805271,1622.5805271,1622.5648356000002,3,0.6998284000001149,0.17628770000010263,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
47,0,47,,,,,,space,3.094883900000241,None,None,3,0.7115154000002804,0.23437620000004245,None,0,0,0,0,,,,,3,0,3,0,,,,,47,0,47,0,1622.5805271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asche,3.6615,1622.5653303999998,1622.5658643999996,1622.5659686999998,1622.5805271,1626.2468688,1626.2312444999998,1626.2351803000001,1626.2468688,1626.2468688,1626.2468688,1626.2468688,1628.2467682999995,1628.2467682999995,1628.2467682999995,1628.2467682999995,1628.2312955999996,3,0.7115154000002804,0.23437620000004245,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
48,0,48,,,,,,space,3.094883900000241,None,None,3,0.8043942000003881,0.2228660000000673,None,0,0,0,0,,,,,3,0,3,0,,,,,48,0,48,0,1628.2467682999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rolle,2.1697,1628.2317801,1628.2323327999993,1628.2324368,1628.2467682999995,1630.4297622999993,1630.4141872,1630.4184955,1630.4297622999993,1630.4297622999993,1630.4297622999993,1630.4297622999993,1632.4297848999995,1632.4297848999995,1632.4297848999995,1632.4297848999995,1632.4144188,3,0.8043942000003881,0.2228660000000673,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
49,0,49,,,,,,space,3.094883900000241,None,None,None,,,None,0,0,0,0,,,,,3,0,3,0,,,,,49,0,49,0,1632.4297848999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kunst,2.1961,1632.4149066999998,1632.4154891999997,1632.4155960999997,1632.4297848999995,1634.6297811999993,1634.6140508999997,1634.6181530999993,1634.6297811999993,1634.6297811999993,1634.6297811999993,1634.6297811999993,1636.6297384999998,1636.6297384999998,1636.6297384999998,1636.6297384999998,1636.6140311,None,,,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
50,0,50,,,,,,space,3.094883900000241,None,None,3,0.719927799999823,0.2302465000002485,None,0,0,0,0,,,,,3,0,3,0,,,,,50,0,50,0,1636.6297384999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bürste,2.5982,1636.6144972000002,1636.6150208,1636.6151264999999,1636.6297384999998,1639.2295064,1639.214137,1639.2181518999996,1639.2295064,1639.2295064,1639.2295064,1639.2295064,1641.2295341999998,1641.2295341999998,1641.2295341999998,1641.2295341999998,1641.2142151999997,3,0.719927799999823,0.2302465000002485,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
51,0,51,,,,,,space,3.094883900000241,None,None,2,0.5915960000002087,0.18843219999962457,None,0,0,0,0,,,,,3,0,3,0,,,,,51,0,51,0,1641.2295341999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spion,2.1949,1641.2147206999998,1641.2152434,1641.2153466999998,1641.2295341999998,1643.4290357999998,1643.4134073999994,1643.4171534999996,1643.4290357999998,1643.4290357999998,1643.4290357999998,1643.4290357999998,1645.4292625999997,1645.4292625999997,1645.4292625999997,1645.4292625999997,1645.4136021999993,2,0.5915960000002087,0.18843219999962457,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
52,0,52,,,,,,space,3.094883900000241,None,None,3,0.6548758000008092,0.21545399999922665,None,0,0,0,0,,,,,3,0,3,0,,,,,52,0,52,0,1645.4292625999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Teleskop,2.83,1645.4140889,1645.4148285,1645.4149320999995,1645.4292625999997,1648.2623042999994,1648.2470808999997,1648.2513598999994,1648.2623042999994,1648.2623042999994,1648.2623042999994,1648.2623042999994,1650.2622857999995,1650.2622857999995,1650.2622857999995,1650.2622857999995,1650.2466586,3,0.6548758000008092,0.21545399999922665,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
53,0,53,,,,,,space,3.094883900000241,None,None,2,1.048825200000465,0.19844359999933658,None,0,0,0,0,,,,,3,0,3,0,,,,,53,0,53,0,1650.2622857999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blatt,2.1413,1650.2471519,1650.2476611000002,1650.2477669999998,1650.2622857999995,1652.4119728999995,1652.3962782999997,1652.3996669999997,1652.4119728999995,1652.4119728999995,1652.4119728999995,1652.4119728999995,1654.4120032,1654.4120032,1654.4120032,1654.4120032,1654.3964118999993,2,1.048825200000465,0.19844359999933658,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
54,0,54,,,,,,space,3.094883900000241,None,None,2,1.232020200000079,0.21847729999990406,None,0,0,0,0,,,,,3,0,3,0,,,,,54,0,54,0,1654.4120032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Butter,3.6005,1654.3969079999997,1654.3974214999998,1654.3975282000001,1654.4120032,1658.0117050999997,1657.9961167000001,1658.0000678999995,1658.0117050999997,1658.0117050999997,1658.0117050999997,1658.0117050999997,1660.0117319,1660.0117319,1660.0117319,1660.0117319,1659.9960363,2,1.232020200000079,0.21847729999990406,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
55,0,55,,,,,,space,3.094883900000241,None,None,3,1.0073753000006036,0.22829679999995278,None,0,0,0,0,,,,,3,0,3,0,,,,,55,0,55,0,1660.0117319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brille,2.7992,1659.9965247,1659.9971688999995,1659.9972726999995,1660.0117319,1662.8111812999996,1662.795669,1662.7998995999997,1662.8111812999996,1662.8111812999996,1662.8111812999996,1662.8111812999996,1664.8112689999998,1664.8112689999998,1664.8112689999998,1664.8112689999998,1664.7959832999995,3,1.0073753000006036,0.22829679999995278,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
56,0,56,,,,,,space,3.094883900000241,None,None,2,0.660970100000668,0.287225899999612,None,0,0,0,0,,,,,3,0,3,0,,,,,56,0,56,0,1664.8112689999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eltern,2.5169,1664.7964772999994,1664.7969893999998,1664.7970953999993,1664.8112689999998,1667.3277729000001,1667.3121396999995,1667.3153646,1667.3277729000001,1667.3277729000001,1667.3277729000001,1667.3277729000001,1669.3277454999998,1669.3277454999998,1669.3277454999998,1669.3277454999998,1669.3122459999995,2,0.660970100000668,0.287225899999612,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
57,0,57,,,,,,space,3.094883900000241,None,None,2,0.6350431000000754,0.22337859999970533,None,0,0,0,0,,,,,3,0,3,0,,,,,57,0,57,0,1669.3277454999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Professor,2.6446,1669.3127211,1669.3134744,1669.3135825,1669.3277454999998,1671.9771899999996,1671.9619941,1671.9661165999996,1671.9771899999996,1671.9771899999996,1671.9771899999996,1671.9771899999996,1673.9773698999998,1673.9773698999998,1673.9773698999998,1673.9773698999998,1673.9618139999993,2,0.6350431000000754,0.22337859999970533,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
58,0,58,,,,,,space,3.094883900000241,None,None,2,1.0180333000007522,0.2838715999996566,None,0,0,0,0,,,,,3,0,3,0,,,,,58,0,58,0,1673.9773698999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Haare,2.021,1673.9623080000001,1673.9628250999995,1673.9629298999998,1673.9773698999998,1676.0105458999997,1675.9949078,1675.9984080999993,1676.0105458999997,1676.0105458999997,1676.0105458999997,1676.0105458999997,1678.0106479999995,1678.0106479999995,1678.0106479999995,1678.0106479999995,1677.9955544999993,2,1.0180333000007522,0.2838715999996566,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
59,0,59,,,,,,space,3.094883900000241,None,None,2,0.6079913999992641,0.23147160000007716,None,0,0,0,0,,,,,3,0,3,0,,,,,59,0,59,0,1678.0106479999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zunge,5.3463,1677.9960446999994,1677.9966798999994,1677.9967852999998,1678.0106479999995,1683.360127,1683.3447037999995,1683.3484047000002,1683.360127,1683.360127,1683.360127,1683.360127,1685.3600803,1685.3600803,1685.3600803,1685.3600803,1685.3448055999997,2,0.6079913999992641,0.23147160000007716,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
60,0,60,,,,,,space,3.094883900000241,None,None,2,0.5873777999995582,0.24083040000004985,None,0,0,0,0,,,,,3,0,3,0,,,,,60,0,60,0,1685.3600803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Besucher,5.3655,1685.3452985999993,1685.3457964999998,1685.3458990999998,1685.3600803,1690.7265195,1690.7106407,1690.7145589000002,1690.7265195,1690.7265195,1690.7265195,1690.7265195,1692.7265790000001,1692.7265790000001,1692.7265790000001,1692.7265790000001,1692.7107528999995,2,0.5873777999995582,0.24083040000004985,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
61,0,61,,,,,,space,3.094883900000241,None,None,3,1.0570698999999877,0.19449590000022,None,0,0,0,0,,,,,3,0,3,0,,,,,61,0,61,0,1692.7265790000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wahrheit,2.4521,1692.7112066999998,1692.7118378999994,1692.7119355999994,1692.7265790000001,1695.1925738999998,1695.1771098,1695.1807221,1695.1925738999998,1695.1925738999998,1695.1925738999998,1695.1925738999998,1697.1929221,1697.1929221,1697.1929221,1697.1929221,1697.1774225999998,3,1.0570698999999877,0.19449590000022,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
62,0,62,,,,,,space,3.094883900000241,None,None,2,0.8953487999997378,0.219720199999756,None,0,0,0,0,,,,,3,0,3,0,,,,,62,0,62,0,1697.1929221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moor,2.3006,1697.1779046000001,1697.1785337000001,1697.1786416999994,1697.1929221,1699.4926718999996,1699.4771234,1699.4815746999993,1699.4926718999996,1699.4926718999996,1699.4926718999996,1699.4926718999996,1701.4926841999995,1701.4926841999995,1701.4926841999995,1701.4926841999995,1701.4772687999994,2,0.8953487999997378,0.219720199999756,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
63,0,63,,,,,,space,3.094883900000241,None,None,3,0.6934599999995044,0.24434130000008736,None,0,0,0,0,,,,,3,0,3,0,,,,,63,0,63,0,1701.4926841999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Klippe,5.1698,1701.4777660999998,1701.4782839,1701.4783874999994,1701.4926841999995,1706.6755647,1706.6598035999996,1706.6637389999996,1706.6755647,1706.6755647,1706.6755647,1706.6755647,1708.6755574999997,1708.6755574999997,1708.6755574999997,1708.6755574999997,1708.6602431000001,3,0.6934599999995044,0.24434130000008736,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
64,0,64,,,,,,space,3.094883900000241,None,None,2,0.6319229999999152,0.2204037999999855,None,0,0,0,0,,,,,3,0,3,0,,,,,64,0,64,0,1708.6755574999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Präsident,2.0031,1708.6607076,1708.661204,1708.6613017999998,1708.6755574999997,1710.6921155,1710.6764496999995,1710.6808292999995,1710.6921155,1710.6921155,1710.6921155,1710.6921155,1712.6921538999995,1712.6921538999995,1712.6921538999995,1712.6921538999995,1712.6764084999995,2,0.6319229999999152,0.2204037999999855,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
65,0,65,,,,,,space,3.094883900000241,None,None,3,0.9817081000001053,0.23518810000041412,None,0,0,0,0,,,,,3,0,3,0,,,,,65,0,65,0,1712.6921538999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tür,2.3861,1712.6768972999998,1712.6777293999994,1712.6778606999997,1712.6921538999995,1715.0916956,1715.0759954999994,1715.0793193,1715.0916956,1715.0916956,1715.0916956,1715.0916956,1717.0916235999994,1717.0916235999994,1717.0916235999994,1717.0916235999994,1717.0763077000001,3,0.9817081000001053,0.23518810000041412,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
66,0,66,,,,,,space,3.094883900000241,None,None,3,0.8271836000003532,0.20104609999998502,None,0,0,0,0,,,,,3,0,3,0,,,,,66,0,66,0,1717.0916235999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mäher,2.6312,1717.0767940999995,1717.0774359999996,1717.0775415999997,1717.0916235999994,1719.7246399999995,1719.7090485999997,1719.7128807999998,1719.7246399999995,1719.7246399999995,1719.7246399999995,1719.7246399999995,1721.7246015,1721.7246015,1721.7246015,1721.7246015,1721.7092587999996,3,0.8271836000003532,0.20104609999998502,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
67,0,67,,,,,,space,3.094883900000241,None,None,3,0.6611247000000731,0.2317598999998154,None,0,0,0,0,,,,,3,0,3,0,,,,,67,0,67,0,1721.7246015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zigarette,2.0946,1721.7097506,1721.710258,1721.7103637,1721.7246015,1723.8245815,1723.8085973999996,1723.8117771999996,1723.8245815,1723.8245815,1723.8245815,1723.8245815,1725.8245023999998,1725.8245023999998,1725.8245023999998,1725.8245023999998,1725.8088996999995,3,0.6611247000000731,0.2317598999998154,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
68,0,68,,,,,,space,3.094883900000241,None,None,3,0.9441214999997101,0.222015399999691,None,0,0,0,0,,,,,3,0,3,0,,,,,68,0,68,0,1725.8245023999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oster,2.3843,1725.8093958999998,1725.8099389,1725.8100435999995,1725.8245023999998,1728.2076933999997,1728.1921818,1728.1972826,1728.2076933999997,1728.2076933999997,1728.2076933999997,1728.2076933999997,1730.2075299999997,1730.2075299999997,1730.2075299999997,1730.2075299999997,1730.1920013,3,0.9441214999997101,0.222015399999691,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
69,0,69,,,,,,space,3.094883900000241,None,None,3,1.2435335999998642,0.22889169999962178,None,0,0,0,0,,,,,3,0,3,0,,,,,69,0,69,0,1730.2075299999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lachen,2.2074,1730.1924945,1730.1930057999998,1730.1931458,1730.2075299999997,1732.4240473999998,1732.4086171,1732.4126359000002,1732.4240473999998,1732.4240473999998,1732.4240473999998,1732.4240473999998,1734.4239897999996,1734.4239897999996,1734.4239897999996,1734.4239897999996,1734.4085116999995,3,1.2435335999998642,0.22889169999962178,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
70,0,70,,,,,,space,3.094883900000241,None,None,3,0.694530400000076,0.22838320000028034,None,0,0,0,0,,,,,3,0,3,0,,,,,70,0,70,0,1734.4239897999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hügel,3.1264,1734.4089936999999,1734.4096406999997,1734.4097449,1734.4239897999996,1737.5571196,1737.5414136,1737.5451951999994,1737.5571196,1737.5571196,1737.5571196,1737.5571196,1739.5570936999993,1739.5570936999993,1739.5570936999993,1739.5570936999993,1739.5414063999997,3,0.694530400000076,0.22838320000028034,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
71,0,71,,,,,,space,3.094883900000241,None,None,3,0.6309958000001643,0.24151590000019496,None,0,0,0,0,,,,,3,0,3,0,,,,,71,0,71,0,1739.5570936999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geschäft,2.9036,1739.5419082999997,1739.5426099999995,1739.5427230999994,1739.5570936999993,1742.4736148000002,1742.4578919999994,1742.4620232999996,1742.4736148000002,1742.4736148000002,1742.4736148000002,1742.4736148000002,1744.4734579999995,1744.4734579999995,1744.4734579999995,1744.4734579999995,1744.4578270000002,3,0.6309958000001643,0.24151590000019496,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
72,0,72,,,,,,space,3.094883900000241,None,None,3,1.1148223999998663,0.20956660000047123,None,0,0,0,0,,,,,3,0,3,0,,,,,72,0,72,0,1744.4734579999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poesie,2.5377,1744.4583236999997,1744.4588316999998,1744.4589355999997,1744.4734579999995,1747.0229063999996,1747.0074919999997,1747.0112330000002,1747.0229063999996,1747.0229063999996,1747.0229063999996,1747.0229063999996,1749.0239848,1749.0239848,1749.0239848,1749.0239848,1749.0077,3,1.1148223999998663,0.20956660000047123,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
73,0,73,,,,,,space,3.094883900000241,None,None,3,0.8240900999999212,0.2194537000004857,None,0,0,0,0,,,,,3,0,3,0,,,,,73,0,73,0,1749.0239848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Service,3.6723,1749.0081903,1749.0088429999996,1749.0089468999995,1749.0239848,1752.7058757999994,1752.6907035999993,1752.6944678,1752.7058757999994,1752.7058757999994,1752.7058757999994,1752.7058757999994,1754.7060942999997,1754.7060942999997,1754.7060942999997,1754.7060942999997,1754.6906131999995,3,0.8240900999999212,0.2194537000004857,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
74,0,74,,,,,,space,3.094883900000241,None,None,2,0.7730801999996402,0.24393880000025092,None,0,0,0,0,,,,,3,0,3,0,,,,,74,0,74,0,1754.7060942999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blumen,4.0852,1754.6911175999994,1754.6916357,1754.6917408,1754.7060942999997,1758.8057301,1758.790102,1758.7940253999996,1758.8057301,1758.8057301,1758.8057301,1758.8057301,1760.8057889000002,1760.8057889000002,1760.8057889000002,1760.8057889000002,1760.790132,2,0.7730801999996402,0.24393880000025092,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
75,0,75,,,,,,space,3.094883900000241,None,None,3,1.3231422999997449,0.19047560000035446,None,0,0,0,0,,,,,3,0,3,0,,,,,75,0,75,0,1760.8057889000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gruppe,2.1743,1760.7906181999997,1760.7911422999996,1760.7912459999998,1760.8057889000002,1762.9888243999994,1762.9733112999993,1762.9780249999994,1762.9888243999994,1762.9888243999994,1762.9888243999994,1762.9888243999994,1764.9888919999994,1764.9888919999994,1764.9888919999994,1764.9888919999994,1764.9733422,3,1.3231422999997449,0.19047560000035446,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
76,0,76,,,,,,space,3.094883900000241,None,None,3,1.5060585000001083,0.22247779999997874,None,0,0,0,0,,,,,3,0,3,0,,,,,76,0,76,0,1764.9888919999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dachboden,2.3599,1764.9738558,1764.9744676,1764.9745727,1764.9888919999994,1767.3555707999994,1767.3395645,1767.3432834999994,1767.3555707999994,1767.3555707999994,1767.3555707999994,1767.3555707999994,1769.3553929999998,1769.3553929999998,1769.3553929999998,1769.3553929999998,1769.3396842000002,3,1.5060585000001083,0.22247779999997874,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
77,0,77,,,,,,space,3.094883900000241,None,None,2,0.860452200000509,0.2369965999996566,None,0,0,0,0,,,,,3,0,3,0,,,,,77,0,77,0,1769.3553929999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Känguru,2.8863,1769.3401832999998,1769.3406991000002,1769.3408043999998,1769.3553929999998,1772.2551697999997,1772.2394463,1772.2436821000001,1772.2551697999997,1772.2551697999997,1772.2551697999997,1772.2551697999997,1774.2550782999997,1774.2550782999997,1774.2550782999997,1774.2550782999997,1774.2393825999998,2,0.860452200000509,0.2369965999996566,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
