thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,living_nonliving.rt,living_nonliving.duration,end_mapping.keys,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,welcome_text.stopped,welcome.stopped,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,begin_end_run_cross.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,semantic_mapping_run.end_mapping.keys,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,feeback_text.started,task_break_text.started,task_break_resp.started,feeback_text.stopped,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,fm_text.started,fm_key.started,runs.fm_key.rt,runs.fm_key.duration,thanks.started,thanks_text.started,thanks_text.stopped,thanks.stopped,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
45,0,45,,,,,,space,5.692172299997765,None,None,3,0.7178746999998111,0.18650070000148844,None,1,0,1,0,,,,,2,0,2,0,,,,,45,0,45,0,3517.0427321999978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Erbe,2.8516,3517.0267263999976,3517.0269494000004,3517.0270027999995,3517.0427321999978,3519.8932581999998,3519.878122199998,3519.882004099998,3519.8932581999998,3519.8932581999998,3519.8932581999998,3519.8932581999998,3521.893161099999,3521.893161099999,3521.893161099999,3521.893161099999,3521.8769429000004,3,0.7178746999998111,0.18650070000148844,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
46,0,46,,,,,,space,5.692172299997765,None,None,2,1.2199779000002309,0.17568860000028508,None,1,0,1,0,,,,,2,0,2,0,,,,,46,0,46,0,3521.893161099999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blut,2.9832,3521.8773243999985,3521.877609199999,3521.8776861999995,3521.893161099999,3524.8764544999995,3524.8610766,3524.864380500001,3524.8764544999995,3524.8764544999995,3524.8764544999995,3524.8764544999995,3526.876911199999,3526.876911199999,3526.876911199999,3526.876911199999,3526.8610274000002,2,1.2199779000002309,0.17568860000028508,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
47,0,47,,,,,,space,5.692172299997765,None,None,3,0.6444804999991902,0.17352759999994305,None,1,0,1,0,,,,,2,0,2,0,,,,,47,0,47,0,3526.876911199999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vers,2.2074,3526.8614873999995,3526.861954599999,3526.8620539999993,3526.876911199999,3529.0925640000005,3529.077052999999,3529.078932800001,3529.0925640000005,3529.0925640000005,3529.0925640000005,3529.0925640000005,3531.0921481999994,3531.0921481999994,3531.0921481999994,3531.0921481999994,3531.076122100001,3,0.6444804999991902,0.17352759999994305,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
48,0,48,,,,,,space,5.692172299997765,None,None,3,0.5524782999964373,0.17959700000210432,None,1,0,1,0,,,,,2,0,2,0,,,,,48,0,48,0,3531.0921481999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zeit,2.5982,3531.0763190999987,3531.0764947000007,3531.0765324000004,3531.0921481999994,3533.6923738999994,3533.6774638999977,3533.680682,3533.6923738999994,3533.6923738999994,3533.6923738999994,3533.6923738999994,3535.6925377999996,3535.6925377999996,3535.6925377999996,3535.6925377999996,3535.6767826999985,3,0.5524782999964373,0.17959700000210432,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
49,0,49,,,,,,space,5.692172299997765,None,None,2,0.9659725000019534,0.19978549999723327,None,1,0,1,0,,,,,2,0,2,0,,,,,49,0,49,0,3535.6925377999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gemüse,2.0168,3535.6772690999987,3535.677785499998,3535.6778873999992,3535.6925377999996,3537.7090838999993,3537.6924383999994,3537.696922000001,3537.7090838999993,3537.7090838999993,3537.7090838999993,3537.7090838999993,3539.7088509000005,3539.7088509000005,3539.7088509000005,3539.7088509000005,3539.6927672,2,0.9659725000019534,0.19978549999723327,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
50,0,50,,,,,,space,5.692172299997765,None,None,2,0.932891299999028,0.19452259999889066,None,1,0,1,0,,,,,2,0,2,0,,,,,50,0,50,0,3539.7088509000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dorn,2.83,3539.693218300001,3539.693536099998,3539.6936383999982,3539.7088509000005,3542.542307900001,3542.526139399999,3542.529422400001,3542.542307900001,3542.542307900001,3542.542307900001,3542.542307900001,,,,,3544.5412620999978,2,0.932891299999028,0.19452259999889066,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
51,0,51,,,,,,space,5.692172299997765,None,None,3,1.338952000001882,0.20041529999798513,None,1,0,1,0,,,,,2,0,2,0,,,,,51,0,51,0,3544.558446500001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hügel,4.0852,3544.541644499999,3544.541972699999,3544.5420405999994,3544.558446500001,3548.658593599999,3548.6426704999994,3548.6460274,3548.658593599999,3548.658593599999,3548.658593599999,3548.658593599999,3550.658273799998,3550.658273799998,3550.658273799998,3550.658273799998,3550.6424074000006,3,1.338952000001882,0.20041529999798513,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
52,0,52,,,,,,space,5.692172299997765,None,None,3,0.8635725999993156,0.20342359999995097,None,1,0,1,0,,,,,2,0,2,0,,,,,52,0,52,0,3550.658273799998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spaghetti,5.1698,3550.6429348,3550.6434006,3550.643495899998,3550.658273799998,3555.8412991999994,3555.8254115,3555.829093099999,3555.8412991999994,3555.8412991999994,3555.8412991999994,3555.8412991999994,3557.841591300001,3557.841591300001,3557.841591300001,3557.841591300001,3557.8254607,3,0.8635725999993156,0.20342359999995097,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
53,0,53,,,,,,space,5.692172299997765,None,None,3,0.6221526000008453,0.1927615999993577,None,1,0,1,0,,,,,2,0,2,0,,,,,53,0,53,0,3557.841591300001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tür,2.0052,3557.825973599998,3557.8264440000003,3557.8265462,3557.841591300001,3559.857558900001,3559.841877599998,3559.843298400001,3559.857558900001,3559.857558900001,3559.857558900001,3559.857558900001,3561.857577099998,3561.857577099998,3561.857577099998,3561.857577099998,3561.8417148999997,3,0.6221526000008453,0.1927615999993577,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
54,0,54,,,,,,space,5.692172299997765,None,None,3,0.6704887999985658,0.1914147999996203,None,1,0,1,0,,,,,2,0,2,0,,,,,54,0,54,0,3561.857577099998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mäher,3.039,3561.8421861999977,3561.842500500001,3561.842562,3561.857577099998,3564.9076140999987,3564.891926099999,3564.8952960000006,3564.9076140999987,3564.9076140999987,3564.9076140999987,3564.9076140999987,3566.907511399999,3566.907511399999,3566.907511399999,3566.907511399999,3566.8915571999987,3,0.6704887999985658,0.1914147999996203,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
55,0,55,,,,,,space,5.692172299997765,None,None,2,0.9343378999983543,0.18741470000168192,None,1,0,1,0,,,,,2,0,2,0,,,,,55,0,55,0,3566.907511399999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gruppe,3.2825,3566.8920419000005,3566.892384500001,3566.8924822999998,3566.907511399999,3570.1901204999976,3570.1737692000006,3570.175290099998,3570.1901204999976,3570.1901204999976,3570.1901204999976,3570.1901204999976,,,,,3572.173936099998,2,0.9343378999983543,0.18741470000168192,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
56,0,56,,,,,,space,5.692172299997765,None,None,3,0.685755300000892,0.19927379999717232,None,1,0,1,0,,,,,2,0,2,0,,,,,56,0,56,0,3572.1912667999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waschbecken,2.2639,3572.1744154999997,3572.174952399999,3572.1750534000003,3572.1912667999986,3574.4561479999993,3574.440187099999,3574.4417675999994,3574.4561479999993,3574.4561479999993,3574.4561479999993,3574.4561479999993,,,,,3576.440770700001,3,0.685755300000892,0.19927379999717232,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
57,0,57,,,,,,space,5.692172299997765,None,None,3,0.5915729000007559,0.1874229999993986,None,1,0,1,0,,,,,2,0,2,0,,,,,57,0,57,0,3576.4570807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bluse,2.1186,3576.441464900001,3576.4419001000006,3576.442001999998,3576.4570807,3578.5902136999994,3578.5739878000004,3578.580787599998,3578.5902136999994,3578.5902136999994,3578.5902136999994,3578.5902136999994,3580.5899936000005,3580.5899936000005,3580.5899936000005,3580.5899936000005,3580.5739478999985,3,0.5915729000007559,0.1874229999993986,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
58,0,58,,,,,,space,5.692172299997765,None,None,3,0.6790103999992425,0.19547290000264184,None,1,0,1,0,,,,,2,0,2,0,,,,,58,0,58,0,3580.5899936000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ozean,2.1697,3580.574419499999,3580.5747410999993,3580.5748355999986,3580.5899936000005,3582.7724608000008,3582.7563685999976,3582.757927299999,3582.7724608000008,3582.7724608000008,3582.7724608000008,3582.7724608000008,,,,,3584.7565478999986,3,0.6790103999992425,0.19547290000264184,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
59,0,59,,,,,,space,5.692172299997765,None,None,2,0.876663400002144,0.15751929999896674,None,1,0,1,0,,,,,2,0,2,0,,,,,59,0,59,0,3584.773039999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lachen,3.189,3584.757004199999,3584.7574674000007,3584.757565599999,3584.773039999998,3587.9724048000007,3587.9566264000005,3587.9584687999977,3587.9724048000007,3587.9724048000007,3587.9724048000007,3587.9724048000007,3589.972984599999,3589.972984599999,3589.972984599999,3589.972984599999,3589.957275499999,2,0.876663400002144,0.15751929999896674,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
60,0,60,,,,,,space,5.692172299997765,None,None,3,0.5560029999978724,0.1834932999990997,None,1,0,1,0,,,,,2,0,2,0,,,,,60,0,60,0,3589.972984599999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wüste,2.1413,3589.9577450999986,3589.9582427000005,3589.958340299998,3589.972984599999,3592.1226955,3592.106200799999,3592.108874899999,3592.1226955,3592.1226955,3592.1226955,3592.1226955,3594.1222259000006,3594.1222259000006,3594.1222259000006,3594.1222259000006,3594.1059221999985,3,0.5560029999978724,0.1834932999990997,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
61,0,61,,,,,,space,5.692172299997765,None,None,3,0.6137358999985736,0.16556880000280216,None,1,0,1,0,,,,,2,0,2,0,,,,,61,0,61,0,3594.1222259000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kamera,4.3942,3594.106106699999,3594.1063209000004,3594.1063658000003,3594.1222259000006,3598.5216089999976,3598.505717599999,3598.5076675,3598.5216089999976,3598.5216089999976,3598.5216089999976,3598.5216089999976,3600.5216638,3600.5216638,3600.5216638,3600.5216638,3600.5057775999976,3,0.6137358999985736,0.16556880000280216,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
62,0,62,,,,,,space,5.692172299997765,None,None,3,0.6616413000010652,0.16661310000199592,None,1,0,1,0,,,,,2,0,2,0,,,,,62,0,62,0,3600.5216638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flut,2.0842,3600.5059716999986,3600.5061533999997,3600.5061965999976,3600.5216638,3602.605045099999,3602.5890345999996,3602.591937299998,3602.605045099999,3602.605045099999,3602.605045099999,3602.605045099999,3604.605021999998,3604.605021999998,3604.605021999998,3604.605021999998,3604.5882731,3,0.6616413000010652,0.16661310000199592,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
63,0,63,,,,,,space,5.692172299997765,None,None,3,0.6053966999970726,0.1695867000016733,None,1,0,1,0,,,,,2,0,2,0,,,,,63,0,63,0,3604.605021999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ostern,2.1831,3604.5885304999993,3604.5887514000005,3604.588803299999,3604.605021999998,3606.7881771999982,3606.772662199999,3606.7761658,3606.7881771999982,3606.7881771999982,3606.7881771999982,3606.7881771999982,3608.7879553000002,3608.7879553000002,3608.7879553000002,3608.7879553000002,3608.772471399998,3,0.6053966999970726,0.1695867000016733,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
64,0,64,,,,,,space,5.692172299997765,None,None,2,0.6401867999993556,0.17251300000134506,None,1,0,1,0,,,,,2,0,2,0,,,,,64,0,64,0,3608.7879553000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Autorin,2.5377,3608.7729547,3608.7733353999993,3608.773433199998,3608.7879553000002,3611.3372812,3611.3217365,3611.3232367,3611.3372812,3611.3372812,3611.3372812,3611.3372812,,,,,3613.3219090000002,2,0.6401867999993556,0.17251300000134506,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
65,0,65,,,,,,space,5.692172299997765,None,None,3,0.5301386000028288,0.1706479999993462,None,1,0,1,0,,,,,2,0,2,0,,,,,65,0,65,0,3613.3383771999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Feld,2.4916,3613.3224764999995,3613.3228531999976,3613.322945599999,3613.3383771999997,3615.8375249,3615.8211967000007,3615.822639600001,3615.8375249,3615.8375249,3615.8375249,3615.8375249,3617.8370492999984,3617.8370492999984,3617.8370492999984,3617.8370492999984,3617.8210593999993,3,0.5301386000028288,0.1706479999993462,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
66,0,66,,,,,,space,5.692172299997765,None,None,3,0.8938592999984394,0.1895260999990569,None,1,0,1,0,,,,,2,0,2,0,,,,,66,0,66,0,3617.8370492999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Feuer,2.7584,3617.821241899999,3617.8214121,3617.8214497999998,3617.8370492999984,3620.604060399999,3620.587812399999,3620.592415000001,3620.604060399999,3620.604060399999,3620.604060399999,3620.604060399999,3622.603526099998,3622.603526099998,3622.603526099998,3622.603526099998,3622.5872693,3,0.8938592999984394,0.1895260999990569,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
67,0,67,,,,,,space,5.692172299997765,None,None,3,1.3330319000015152,0.19254699999873992,None,1,0,1,0,,,,,2,0,2,0,,,,,67,0,67,0,3622.603526099998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rolle,2.4521,3622.5874550999997,3622.5876335999983,3622.5876722999983,3622.603526099998,3625.0705153,3625.054674699999,3625.0583528000006,3625.0705153,3625.0705153,3625.0705153,3625.0705153,3627.070757899999,3627.070757899999,3627.070757899999,3627.070757899999,3627.054874399999,3,1.3330319000015152,0.19254699999873992,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
68,0,68,,,,,,space,5.692172299997765,None,None,3,1.2770830000008573,0.20744859999831533,None,1,0,1,0,,,,,2,0,2,0,,,,,68,0,68,0,3627.070757899999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonie,2.0946,3627.0553415999984,3627.0556748,3627.055759099998,3627.070757899999,3629.170799499998,3629.1540001999983,3629.156288699998,3629.170799499998,3629.170799499998,3629.170799499998,3629.170799499998,,,,,3631.154132999998,3,1.2770830000008573,0.20744859999831533,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
69,0,69,,,,,,space,5.692172299997765,None,None,3,0.6273301999972318,0.17047630000161007,None,1,0,1,0,,,,,2,0,2,0,,,,,69,0,69,0,3631.1706152999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sumpf,5.3655,3631.154643699998,3631.1550485999996,3631.1551482999985,3631.1706152999996,3636.5364720999987,3636.519684599998,3636.5215081000006,3636.5364720999987,3636.5364720999987,3636.5364720999987,3636.5364720999987,,,,,3638.5209196999986,3,0.6273301999972318,0.17047630000161007,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
70,0,70,,,,,,space,5.692172299997765,None,None,2,0.7440157999990333,0.16463600000133738,None,1,0,1,0,,,,,2,0,2,0,,,,,70,0,70,0,3638.536721399998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tischler,2.3229,3638.5213903999993,3638.5219199000003,3638.5220471999983,3638.536721399998,3640.8690705999998,3640.852745899998,3640.8543297999986,3640.8690705999998,3640.8690705999998,3640.8690705999998,3640.8690705999998,,,,,3642.853347399998,2,0.7440157999990333,0.16463600000133738,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
71,0,71,,,,,,space,5.692172299997765,None,None,3,0.6096515999997791,0.18845620000138297,None,1,0,1,0,,,,,2,0,2,0,,,,,71,0,71,0,3642.870064599998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Teller,2.7992,3642.8537018000006,3642.8541367999987,3642.8542303999984,3642.870064599998,3645.6696426,3645.6530657999992,3645.6560668,3645.6696426,3645.6696426,3645.6696426,3645.6696426,,,,,3647.6536216000004,3,0.6096515999997791,0.18845620000138297,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
72,0,72,,,,,,space,5.692172299997765,None,None,3,0.5631385000015143,0.20447019999846816,None,1,0,1,0,,,,,2,0,2,0,,,,,72,0,72,0,3647.6698737999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Helm,2.2129,3647.6540822000006,3647.6546174999985,3647.654702599999,3647.6698737999996,3649.886168700001,3649.869907899998,3649.873534799999,3649.886168700001,3649.886168700001,3649.886168700001,3649.886168700001,3651.885879299998,3651.885879299998,3651.885879299998,3651.885879299998,3651.870665100001,3,0.5631385000015143,0.20447019999846816,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
73,0,73,,,,,,space,5.692172299997765,None,None,3,0.5279422999992676,0.184417399999802,None,1,0,1,0,,,,,2,0,2,0,,,,,73,0,73,0,3651.885879299998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kante,2.9036,3651.8711877000005,3651.871575899999,3651.8716994999977,3651.885879299998,3654.8015498999976,3654.7852111999982,3654.7870752,3654.8015498999976,3654.8015498999976,3654.8015498999976,3654.8015498999976,,,,,3656.7856355999993,3,0.5279422999992676,0.184417399999802,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
74,0,74,,,,,,space,5.692172299997765,None,None,3,0.3926591000017652,0.16257039999982226,None,1,0,1,0,,,,,2,0,2,0,,,,,74,0,74,0,3656.8029583000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beugen,3.6723,3656.7859918999984,3656.786438500001,3656.786562700001,3656.8029583000007,3660.4856954000006,3660.4695865999984,3660.4735934,3660.4856954000006,3660.4856954000006,3660.4856954000006,3660.4856954000006,3662.4849758,3662.4849758,3662.4849758,3662.4849758,3662.4690551000003,3,0.3926591000017652,0.16257039999982226,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
75,0,75,,,,,,space,5.692172299997765,None,None,2,0.6687449999990349,0.13963860000148998,None,1,0,1,0,,,,,2,0,2,0,,,,,75,0,75,0,3662.4849758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kunde,4.4767,3662.4695033000007,3662.469866900001,3662.4699840999983,3662.4849758,3666.9677150000007,3666.951174,3666.952618999998,3666.9677150000007,3666.9677150000007,3666.9677150000007,3666.9677150000007,,,,,3668.9521879000004,2,0.6687449999990349,0.13963860000148998,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
76,0,76,,,,,,space,5.692172299997765,None,None,3,0.949031100000866,0.20062250000046333,None,1,0,1,0,,,,,2,0,2,0,,,,,76,0,76,0,3668.967819899999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schuh,2.3419,3668.9527999,3668.9533040000006,3668.9534091999976,3668.967819899999,3671.317590599998,3671.3015203999985,3671.3042181,3671.317590599998,3671.317590599998,3671.317590599998,3671.317590599998,3673.317330600001,3673.317330600001,3673.317330600001,3673.317330600001,3673.3009287000004,3,0.949031100000866,0.20062250000046333,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
77,0,77,,,,,,space,5.692172299997765,None,None,3,1.3676073999995424,0.22324409999782802,None,1,0,1,0,,,,,2,0,2,0,,,,,77,0,77,0,3673.317330600001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schmerz,3.6438,3673.3011223999983,3673.3013034999985,3673.301345599999,3673.317330600001,3676.9678483000007,3676.9518627999987,3676.955602,3676.9678483000007,3676.9678483000007,3676.9678483000007,3676.9678483000007,3678.967587000001,3678.967587000001,3678.967587000001,3678.967587000001,3678.9524951000003,3,1.3676073999995424,0.22324409999782802,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
