thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,end_mapping.keys,living_nonliving.rt,living_nonliving.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,welcome_text.stopped,welcome.stopped,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,blank_cross.started,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.end_mapping.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,task_break.started,task_break_text.started,task_break_resp.started,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,blank_cross.stopped,thanks.started,thanks_text.started,thanks_text.stopped,thanks.stopped,PID,Alter,Geschlecht (optional),MRI,date,expName,psychopyVersion,frameRate,expStart,
63,0,63,,,,,,space,4.487818300000072,None,None,2,None,0.6556147999999666,0.1819666999999754,1,0,1,0,,,,,0,0,0,0,,,,,63,0,63,0,2529.1643612000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Professor,2.9645,2529.1491812000004,2529.1496964000016,2529.1498097000003,2529.1643612000007,2532.13133,2532.115122700001,2532.118715800001,2532.13133,2532.13133,2532.13133,2532.13133,2534.1304869000014,2534.1304869000014,2534.1304869000014,2534.1304869000014,2534.1150561000013,2,None,0.6556147999999666,0.1819666999999754,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
64,0,64,,,,,,space,4.487818300000072,None,None,3,None,0.9482131999993726,0.1914386000007653,1,0,1,0,,,,,0,0,0,0,,,,,64,0,64,0,2534.1304869000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gleis,2.1697,2534.1155423,2534.1161834000013,2534.116291100001,2534.1304869000014,2536.3137678000003,2536.2980505000014,2536.302414900001,2536.3137678000003,2536.3137678000003,2536.3137678000003,2536.3137678000003,2538.3138384000013,2538.3138384000013,2538.3138384000013,2538.3138384000013,2538.298231500001,3,None,0.9482131999993726,0.1914386000007653,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
65,0,65,,,,,,space,4.487818300000072,None,None,3,None,0.9847723000002588,0.19528969999919354,1,0,1,0,,,,,0,0,0,0,,,,,65,0,65,0,2538.3138384000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Haare,3.1264,2538.2987169000007,2538.2993066000017,2538.2994143000014,2538.3138384000013,2541.446611700001,2541.4311652000015,2541.435011200001,2541.446611700001,2541.446611700001,2541.446611700001,2541.446611700001,2543.4468275,2543.4468275,2543.4468275,2543.4468275,2543.4313802000015,3,None,0.9847723000002588,0.19528969999919354,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
66,0,66,,,,,,space,4.487818300000072,None,None,2,None,0.83812030000081,0.1462199999987206,1,0,1,0,,,,,0,0,0,0,,,,,66,0,66,0,2543.4468275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Koch,3.9589,2543.4318760000006,2543.4323913000007,2543.4324953000014,2543.4468275,2547.4130557000008,2547.3974553000007,2547.400876400001,2547.4130557000008,2547.4130557000008,2547.4130557000008,2547.4130557000008,2549.4130855000003,2549.4130855000003,2549.4130855000003,2549.4130855000003,2549.3974646000006,2,None,0.83812030000081,0.1462199999987206,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
67,0,67,,,,,,space,4.487818300000072,None,None,3,None,0.7270350999988295,0.18907399999989138,1,0,1,0,,,,,0,0,0,0,,,,,67,0,67,0,2549.4130855000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Butter,4.7208,2549.397960100001,2549.3984680000012,2549.3985736000013,2549.4130855000003,2554.145789,2554.1302892000003,2554.133858000001,2554.145789,2554.145789,2554.145789,2554.145789,2556.1459803000016,2556.1459803000016,2556.1459803000016,2556.1459803000016,2556.130749600001,3,None,0.7270350999988295,0.18907399999989138,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
68,0,68,,,,,,space,4.487818300000072,None,None,2,None,0.8825381000006018,0.14388099999996484,1,0,1,0,,,,,0,0,0,0,,,,,68,0,68,0,2556.1459803000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alligator,2.6446,2556.1312404,2556.1318813000016,2556.1319858000006,2556.1459803000016,2558.7955176000014,2558.7802279000007,2558.7847937000006,2558.7955176000014,2558.7955176000014,2558.7955176000014,2558.7955176000014,2560.795874200001,2560.795874200001,2560.795874200001,2560.795874200001,2560.7804613000008,2,None,0.8825381000006018,0.14388099999996484,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
69,0,69,,,,,,space,4.487818300000072,None,None,3,None,0.8229059000004781,0.19046669999988808,1,0,1,0,,,,,0,0,0,0,,,,,69,0,69,0,2560.795874200001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sterne,5.3463,2560.780961800001,2560.7814713000007,2560.7815776000007,2560.795874200001,2566.1452867000007,2566.1297686000016,2566.1338382000013,2566.1452867000007,2566.1452867000007,2566.1452867000007,2566.1452867000007,2568.1453265,2568.1453265,2568.1453265,2568.1453265,2568.1299249000003,3,None,0.8229059000004781,0.19046669999988808,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
70,0,70,,,,,,space,4.487818300000072,None,None,2,None,0.7838166000001365,0.16622690000076545,1,0,1,0,,,,,0,0,0,0,,,,,70,0,70,0,2568.1453265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Augen,2.3362,2568.1304189,2568.1310108000016,2568.131113900001,2568.1453265,2570.4949022,2570.479995400001,2570.4833005,2570.4949022,2570.4949022,2570.4949022,2570.4949022,2572.4950733000005,2572.4950733000005,2572.4950733000005,2572.4950733000005,2572.4794765000006,2,None,0.7838166000001365,0.16622690000076545,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
71,0,71,,,,,,space,4.487818300000072,None,None,2,None,1.2324915000008332,0.17257789999894158,1,0,1,0,,,,,0,0,0,0,,,,,71,0,71,0,2572.4950733000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wärme,2.2385,2572.4799736000004,2572.4806242000013,2572.480730000001,2572.4950733000005,2574.7445783000003,2574.7293240000017,2574.7340387000004,2574.7445783000003,2574.7445783000003,2574.7445783000003,2574.7445783000003,2576.7450326000017,2576.7450326000017,2576.7450326000017,2576.7450326000017,2576.7294500000007,2,None,1.2324915000008332,0.17257789999894158,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
72,0,72,,,,,,space,4.487818300000072,None,None,2,None,1.1961190000001807,0.16959959999985585,1,0,1,0,,,,,0,0,0,0,,,,,72,0,72,0,2576.7450326000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anruf,2.1831,2576.729963900001,2576.7304771000017,2576.7305824000014,2576.7450326000017,2578.9281770000016,2578.9129794,2578.9159876000012,2578.9281770000016,2578.9281770000016,2578.9281770000016,2578.9281770000016,2580.9278613000006,2580.9278613000006,2580.9278613000006,2580.9278613000006,2580.912343600001,2,None,1.1961190000001807,0.16959959999985585,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
73,0,73,,,,,,space,4.487818300000072,None,None,2,None,0.9502047999994829,0.16733620000013616,1,0,1,0,,,,,0,0,0,0,,,,,73,0,73,0,2580.9278613000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Service,5.1698,2580.9128409000004,2580.913493600001,2580.9135983000015,2580.9278613000006,2586.1107262000005,2586.095213300001,2586.0990164000013,2586.1107262000005,2586.1107262000005,2586.1107262000005,2586.1107262000005,2588.110833300001,2588.110833300001,2588.110833300001,2588.110833300001,2588.0951308000003,2,None,0.9502047999994829,0.16733620000013616,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
74,0,74,,,,,,space,4.487818300000072,None,None,3,None,0.8359556999985216,0.21133440000085102,1,0,1,0,,,,,0,0,0,0,,,,,74,0,74,0,2588.110833300001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ringe,3.0547,2588.0956327000004,2588.096142800001,2588.096247900001,2588.110833300001,2591.1772182000004,2591.1616925000017,2591.1656898,2591.1772182000004,2591.1772182000004,2591.1772182000004,2591.1772182000004,2593.1772571,2593.1772571,2593.1772571,2593.1772571,2593.161360100001,3,None,0.8359556999985216,0.21133440000085102,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
75,0,75,,,,,,space,4.487818300000072,None,None,2,None,1.3726994000007835,0.15958250000039698,1,0,1,0,,,,,0,0,0,0,,,,,75,0,75,0,2593.1772571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glück,2.7992,2593.161796300001,2593.162265000001,2593.162359400001,2593.1772571,2595.9766403000012,2595.961381000001,2595.9650898,2595.9766403000012,2595.9766403000012,2595.9766403000012,2595.9766403000012,2597.9768647,2597.9768647,2597.9768647,2597.9768647,2597.9613353000004,2,None,1.3726994000007835,0.15958250000039698,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
76,0,76,,,,,,space,4.487818300000072,None,None,3,None,0.873618699999497,0.1812392000010732,1,0,1,0,,,,,0,0,0,0,,,,,76,0,76,0,2597.9768647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ring,2.0946,2597.9618401000007,2597.9623703000016,2597.9624805000003,2597.9768647,2600.076661700001,2600.061550300001,2600.0651252000007,2600.076661700001,2600.076661700001,2600.076661700001,2600.076661700001,2602.0767032000003,2602.0767032000003,2602.0767032000003,2602.0767032000003,2602.0612605000006,3,None,0.873618699999497,0.1812392000010732,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
77,0,77,,,,,,space,4.487818300000072,None,None,2,None,0.9262718999998469,0.16309309999996913,1,0,1,0,,,,,0,0,0,0,,,,,77,0,77,0,2602.0767032000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Journalistin,4.3756,2602.0617500000008,2602.062426300001,2602.0625390000005,2602.0767032000003,2606.4595673000003,2606.4439661000015,2606.449872700001,2606.4595673000003,2606.4595673000003,2606.4595673000003,2606.4595673000003,2608.4596638000003,2608.4596638000003,2608.4596638000003,2608.4596638000003,2608.4441056000014,2,None,0.9262718999998469,0.16309309999996913,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
78,0,78,,,,,,space,4.487818300000072,None,None,3,None,1.206278800000291,0.1835436999990634,1,0,1,0,,,,,0,0,0,0,,,,,78,0,78,0,2608.4596638000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gemüse,2.0934,2608.4445984000013,2608.4453455000003,2608.4454508000017,2608.4596638000003,2610.5592705000017,2610.5441032000017,2610.5481494000014,2610.5592705000017,2610.5592705000017,2610.5592705000017,2610.5592705000017,2612.5593990000016,2612.5593990000016,2612.5593990000016,2612.5593990000016,2612.5437248000017,3,None,1.206278800000291,0.1835436999990634,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
79,0,79,,,,,,space,4.487818300000072,None,None,2,None,0.6915632000000187,0.19359269999949902,1,0,1,0,,,,,0,0,0,0,,,,,79,0,79,0,2612.5593990000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spion,2.5519,2612.544190800001,2612.5446849,2612.544783200001,2612.5593990000016,2615.1258572000006,2615.1104214000006,2615.1140447000016,2615.1258572000006,2615.1258572000006,2615.1258572000006,2615.1258572000006,2617.132380000001,2617.132380000001,2617.132380000001,2617.132380000001,2617.1103416000005,2,None,0.6915632000000187,0.19359269999949902,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
0,0,0,,,,,3.6615,space,12.72648879999906,None,None,3,None,1.2964322999996511,0.1923346000003221,1,0,1,0,,,,,1,0,1,0,0,79,79,21,0,0,0,0,2672.305989100001,,,,,,,,,,,,,,,,,,,,,,,,,,2632.872564200001,2632.8728064000006,2632.8790132000013,2632.8835223000005,2632.8835223000005,2645.6261051,space,12.72648879999906,None,2645.626266200001,2645.6406826,2645.6406826,2660.2916828000016,None,2660.291859500001,2660.3067618000005,2672.2900652000008,Mappe,3.6615,2672.2914789000006,2672.292257700001,2672.2923598000016,2672.305989100001,2675.9720994,2675.9567037000015,2675.9617874000014,2675.9720994,2675.9720994,2675.9720994,2675.9720994,2677.9722583000002,2677.9722583000002,2677.9722583000002,2677.9722583000002,2677.9568320000017,3,None,1.2964322999996511,0.1923346000003221,2629.1255346000016,2629.1415289000015,2629.1415289000015,2632.8265859000003,2,3.667942399999447,None,2672.305989100001,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
1,0,1,,,,,,space,12.72648879999906,None,None,2,None,0.8578890999997384,0.1865522999996756,1,0,1,0,,,,,1,0,1,0,,,,,1,0,1,0,2677.9722583000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Riechen,2.2129,2677.9573330000003,2677.9580184000006,2677.9581332000016,2677.9722583000002,2680.1887556,2680.173095,2680.177326700001,2680.1887556,2680.1887556,2680.1887556,2680.1887556,2682.1887759,2682.1887759,2682.1887759,2682.1887759,2682.1733186,2,None,0.8578890999997384,0.1865522999996756,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
2,0,2,,,,,,space,12.72648879999906,None,None,3,None,1.0154913000005763,0.22034630000052857,1,0,1,0,,,,,1,0,1,0,,,,,2,0,2,0,2682.1887759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Netz,3.2059,2682.1738014000002,2682.1744480000016,2682.1745549000007,2682.1887759,2685.4048243000016,2685.3890754000004,2685.3919611,2685.4048243000016,2685.4048243000016,2685.4048243000016,2685.4048243000016,2687.4050344000007,2687.4050344000007,2687.4050344000007,2687.4050344000007,2687.389934500001,3,None,1.0154913000005763,0.22034630000052857,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
3,0,3,,,,,,space,12.72648879999906,None,None,3,None,0.881615199999942,0.20832449999943492,1,0,1,0,,,,,1,0,1,0,,,,,3,0,3,0,2687.4050344000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bücher,4.0852,2687.3904558000013,2687.3909982000005,2687.3911187000012,2687.4050344000007,2691.5054550000004,2691.4890865000016,2691.492492900001,2691.5054550000004,2691.5054550000004,2691.5054550000004,2691.5054550000004,2693.5048936000003,2693.5048936000003,2693.5048936000003,2693.5048936000003,2693.4892633,3,None,0.881615199999942,0.20832449999943492,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
4,0,4,,,,,,space,12.72648879999906,None,None,2,None,0.9782987999988109,0.18839690000095288,1,0,1,0,,,,,1,0,1,0,,,,,4,0,4,0,2693.5048936000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Baum,2.3599,2693.4897561000016,2693.490273900001,2693.4903789,2693.5048936000003,2695.8711069,2695.8554276000013,2695.8585190000013,2695.8711069,2695.8711069,2695.8711069,2695.8711069,2697.8712265000013,2697.8712265000013,2697.8712265000013,2697.8712265000013,2697.8556501000003,2,None,0.9782987999988109,0.18839690000095288,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
5,0,5,,,,,,space,12.72648879999906,None,None,3,None,1.3709218999993027,0.22743940000145813,1,0,1,0,,,,,1,0,1,0,,,,,5,0,5,0,2697.8712265000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Langsam,2.1697,2697.8561713000017,2697.8569068000015,2697.8570462000007,2697.8712265000013,2700.0541986000007,2700.0386278000005,2700.0421126,2700.0541986000007,2700.0541986000007,2700.0541986000007,2700.0541986000007,2702.0540633,2702.0540633,2702.0540633,2702.0540633,2702.038493,3,None,1.3709218999993027,0.22743940000145813,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
6,0,6,,,,,,space,12.72648879999906,None,None,3,None,0.964803100001518,0.1871434999993653,1,0,1,0,,,,,1,0,1,0,,,,,6,0,6,0,2702.0540633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Milch,5.1698,2702.0389890000006,2702.0394952000006,2702.039603200001,2702.0540633,2707.2371073000013,2707.221953,2707.2254847000004,2707.2371073000013,2707.2371073000013,2707.2371073000013,2707.2371073000013,2709.237005500001,2709.237005500001,2709.237005500001,2709.237005500001,2709.2216123000017,3,None,0.964803100001518,0.1871434999993653,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
7,0,7,,,,,,space,12.72648879999906,None,None,2,None,0.9430580000007467,0.19298619999972288,1,0,1,0,,,,,1,0,1,0,,,,,7,0,7,0,2709.237005500001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sprechen,2.1949,2709.2220940000007,2709.2225942000005,2709.2227023000014,2709.237005500001,2711.4369203000006,2711.4212527,2711.4262996000016,2711.4369203000006,2711.4369203000006,2711.4369203000006,2711.4369203000006,2713.4367570000013,2713.4367570000013,2713.4367570000013,2713.4367570000013,2713.421475000001,2,None,0.9430580000007467,0.19298619999972288,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
8,0,8,,,,,,space,12.72648879999906,None,None,3,None,0.7939759999990201,0.22499939999943308,1,0,1,0,,,,,1,0,1,0,,,,,8,0,8,0,2713.4367570000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sturm,3.039,2713.4219601000004,2713.4225621000005,2713.4226671000015,2713.4367570000013,2716.4864190000008,2716.4709508000014,2716.4745814000016,2716.4864190000008,2716.4864190000008,2716.4864190000008,2716.4864190000008,2718.487034400001,2718.487034400001,2718.487034400001,2718.487034400001,2718.4711523000005,3,None,0.7939759999990201,0.22499939999943308,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
9,0,9,,,,,,space,12.72648879999906,None,None,2,None,0.8796753999995417,0.1586304000011296,1,0,1,0,,,,,1,0,1,0,,,,,9,0,9,0,2718.487034400001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bruder,2.3861,2718.471644700001,2718.472166400001,2718.4722754000013,2718.487034400001,2720.8864044,2720.8709046000004,2720.8748061000006,2720.8864044,2720.8864044,2720.8864044,2720.8864044,2722.8864550000017,2722.8864550000017,2722.8864550000017,2722.8864550000017,2722.8710689,2,None,0.8796753999995417,0.1586304000011296,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
10,0,10,,,,,,space,12.72648879999906,None,None,2,None,1.0453099999995175,0.16945929999928921,1,0,1,0,,,,,1,0,1,0,,,,,10,0,10,0,2722.8864550000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spaß,5.3655,2722.8715620000003,2722.8720755000013,2722.8721831000003,2722.8864550000017,2728.2527591000016,2728.2370680000004,2728.2403904000003,2728.2527591000016,2728.2527591000016,2728.2527591000016,2728.2527591000016,2730.2528274000015,2730.2528274000015,2730.2528274000015,2730.2528274000015,2730.237088600001,2,None,1.0453099999995175,0.16945929999928921,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
11,0,11,,,,,,space,12.72648879999906,None,None,3,None,1.0810547999990376,0.19551810000120895,1,0,1,0,,,,,1,0,1,0,,,,,11,0,11,0,2730.2528274000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Knöchel,3.8592,2730.2375876000006,2730.2381112000003,2730.238220700001,2730.2528274000015,2734.1188249000006,2734.1030821000004,2734.106549,2734.1188249000006,2734.1188249000006,2734.1188249000006,2734.1188249000006,2736.119290800001,2736.119290800001,2736.119290800001,2736.119290800001,2736.1034063000006,3,None,1.0810547999990376,0.19551810000120895,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
12,0,12,,,,,,space,12.72648879999906,None,None,3,None,1.7106578000002628,0.17746989999977814,1,0,1,0,,,,,1,0,1,0,,,,,12,0,12,0,2736.119290800001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Luft,2.0031,2736.1038981,2736.1044120000006,2736.104519300001,2736.119290800001,2738.135601,2738.120167000001,2738.1238058000017,2738.135601,2738.135601,2738.135601,2738.135601,2740.135300600001,2740.135300600001,2740.135300600001,2740.135300600001,2740.119736800001,3,None,1.7106578000002628,0.17746989999977814,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
13,0,13,,,,,,space,12.72648879999906,None,None,3,None,0.7837370000015653,0.224315999999817,1,0,1,0,,,,,1,0,1,0,,,,,13,0,13,0,2740.135300600001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Herbst,2.5982,2740.1202317000007,2740.1208806000013,2740.1209891000017,2740.135300600001,2742.7351084,2742.7192514000017,2742.7227815000006,2742.7351084,2742.7351084,2742.7351084,2742.7351084,2744.735045700001,2744.735045700001,2744.735045700001,2744.735045700001,2744.7194578000017,3,None,0.7837370000015653,0.224315999999817,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
14,0,14,,,,,,space,12.72648879999906,None,None,2,None,1.1986037000006036,0.15322919999925944,1,0,1,0,,,,,1,0,1,0,,,,,14,0,14,0,2744.735045700001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spiele,2.3843,2744.7199494000015,2744.7207793000016,2744.7208875000015,2744.735045700001,2747.1180640000002,2747.1027192,2747.107037400001,2747.1180640000002,2747.1180640000002,2747.1180640000002,2747.1180640000002,2749.1181684000003,2749.1181684000003,2749.1181684000003,2749.1181684000003,2749.102502900001,2,None,1.1986037000006036,0.15322919999925944,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
15,0,15,,,,,,space,12.72648879999906,None,None,2,None,0.924812600000223,0.15654870000071242,1,0,1,0,,,,,1,0,1,0,,,,,15,0,15,0,2749.1181684000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vogel,5.3463,2749.1029936000014,2749.1035107000007,2749.1036157000017,2749.1181684000003,2754.4678012000004,2754.4519820000005,2754.4555458000013,2754.4678012000004,2754.4678012000004,2754.4678012000004,2754.4678012000004,2756.467819900001,2756.467819900001,2756.467819900001,2756.467819900001,2756.4520708,2,None,0.924812600000223,0.15654870000071242,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
