thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,living_nonliving.rt,living_nonliving.duration,end_mapping.keys,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,key_resp__welcome.started,welcome.stopped,key_resp__welcome.keys,key_resp__welcome.rt,key_resp__welcome.duration,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,semantic_mapping_run.end_mapping.keys,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,feeback_text.started,task_break_text.started,task_break_resp.started,feeback_text.stopped,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,begin_end_run_cross.stopped,fm_text.started,fm_key.started,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
42,0,42,,,,,,space,2.0579677000005177,None,None,2,1.696690300001137,0.2579652000003989,None,0,0,0,0,,,,,3,0,3,0,,,,,42,0,42,0,1801.8747430999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wohnung,2.5469,1801.8597910000008,1801.8605638999998,1801.8606705999991,1801.8747430999993,1804.4245802000005,1804.4089248,1804.4126944,1804.4245802000005,1804.4245802000005,1804.4245802000005,1804.4245802000005,1806.4245420999996,1806.4245420999996,1806.4245420999996,1806.4245420999996,1806.4089774999993,2,1.696690300001137,0.2579652000003989,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
43,0,43,,,,,,space,2.0579677000005177,None,None,2,1.245105500000136,0.23649320000004082,None,0,0,0,0,,,,,3,0,3,0,,,,,43,0,43,0,1806.4245420999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Theater,2.0789,1806.4094501,1806.4100142000007,1806.4101107000006,1806.4245420999996,1808.5076109000001,1808.4920554,1808.4972197999996,1808.5076109000001,1808.5076109000001,1808.5076109000001,1808.5076109000001,1810.507666900001,1810.507666900001,1810.507666900001,1810.507666900001,1810.4921410999996,2,1.245105500000136,0.23649320000004082,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
44,0,44,,,,,,space,2.0579677000005177,None,None,2,1.2802867000009428,0.2475443000002997,None,0,0,0,0,,,,,3,0,3,0,,,,,44,0,44,0,1810.507666900001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lava,3.5399,1810.492650100001,1810.4931593000001,1810.4932623999994,1810.507666900001,1814.0574049000006,1814.0416671000003,1814.0454305999992,1814.0574049000006,1814.0574049000006,1814.0574049000006,1814.0574049000006,1816.0572257999993,1816.0572257999993,1816.0572257999993,1816.0572257999993,1816.0420336000007,2,1.2802867000009428,0.2475443000002997,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
45,0,45,,,,,,space,2.0579677000005177,None,None,3,1.0814570000002277,0.2779148999998142,None,0,0,0,0,,,,,3,0,3,0,,,,,45,0,45,0,1816.0572257999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fakt,5.0441,1816.0425483,1816.0430988999997,1816.0432103000003,1816.0572257999993,1821.1068508000008,1821.0914166000002,1821.0952388000005,1821.1068508000008,1821.1068508000008,1821.1068508000008,1821.1068508000008,1823.106812,1823.106812,1823.106812,1823.106812,1823.0913916999998,3,1.0814570000002277,0.2779148999998142,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
46,0,46,,,,,,space,2.0579677000005177,None,None,3,1.2544613999998546,0.27522940000017115,None,0,0,0,0,,,,,3,0,3,0,,,,,46,0,46,0,1823.106812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zahnpasta,3.7635,1823.0918944000005,1823.0924133000008,1823.0925158999999,1823.106812,1826.8730961,1826.8574191000007,1826.8610826999993,1826.8730961,1826.8730961,1826.8730961,1826.8730961,1828.8733482000007,1828.8733482000007,1828.8733482000007,1828.8733482000007,1828.857313300001,3,1.2544613999998546,0.27522940000017115,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
47,0,47,,,,,,space,2.0579677000005177,None,None,2,1.5860188999995444,0.2793056999998953,None,0,0,0,0,,,,,3,0,3,0,,,,,47,0,47,0,1828.8733482000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schlamm,2.8989,1828.8577265999993,1828.8581765,1828.8582580999991,1828.8733482000007,1831.7729395999995,1831.7574334,1831.7611639000006,1831.7729395999995,1831.7729395999995,1831.7729395999995,1831.7729395999995,1833.7732641000002,1833.7732641000002,1833.7732641000002,1833.7732641000002,1833.7575383000003,2,1.5860188999995444,0.2793056999998953,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
48,0,48,,,,,,space,2.0579677000005177,None,None,2,1.4902154999999766,0.2920901000015874,None,0,0,0,0,,,,,3,0,3,0,,,,,48,0,48,0,1833.7732641000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Golf,3.2106,1833.7580416,1833.7586799,1833.7587815000006,1833.7732641000002,1836.9889903000003,1836.9733973000002,1836.9762573999997,1836.9889903000003,1836.9889903000003,1836.9889903000003,1836.9889903000003,1838.9892894999994,1838.9892894999994,1838.9892894999994,1838.9892894999994,1838.9739707000008,2,1.4902154999999766,0.2920901000015874,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
49,0,49,,,,,,space,2.0579677000005177,None,None,3,1.087013800000932,0.278336199999103,None,0,0,0,0,,,,,3,0,3,0,,,,,49,0,49,0,1838.9892894999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dachboden,3.0501,1838.9744685999995,1838.9751233000006,1838.9752284000006,1838.9892894999994,1842.0387695000009,1842.0232278999993,1842.0266004000005,1842.0387695000009,1842.0387695000009,1842.0387695000009,1842.0387695000009,1844.0393626999994,1844.0393626999994,1844.0393626999994,1844.0393626999994,1844.0235334000008,3,1.087013800000932,0.278336199999103,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
50,0,50,,,,,,space,2.0579677000005177,None,None,2,0.8248461999992287,0.2801569000002928,None,0,0,0,0,,,,,3,0,3,0,,,,,50,0,50,0,1844.0393626999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Familie,2.5282,1844.0240501999997,1844.0245548000003,1844.0246554999994,1844.0393626999994,1846.5717155000002,1846.5563868000008,1846.5625667000004,1846.5717155000002,1846.5717155000002,1846.5717155000002,1846.5717155000002,1848.572009900001,1848.572009900001,1848.572009900001,1848.572009900001,1848.5566983000008,2,0.8248461999992287,0.2801569000002928,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
51,0,51,,,,,,space,2.0579677000005177,None,None,2,0.9006430999997974,0.25215919999936887,None,0,0,0,0,,,,,3,0,3,0,,,,,51,0,51,0,1848.572009900001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tanz,3.6909,1848.5572186000009,1848.5577331999993,1848.5578408000001,1848.572009900001,1852.2715597000006,1852.2559598000007,1852.2591064999997,1852.2715597000006,1852.2715597000006,1852.2715597000006,1852.2715597000006,1854.2715633000007,1854.2715633000007,1854.2715633000007,1854.2715633000007,1854.2560591000001,2,0.9006430999997974,0.25215919999936887,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
52,0,52,,,,,,space,2.0579677000005177,None,None,2,1.0125906000012037,0.22892879999926663,None,0,0,0,0,,,,,3,0,3,0,,,,,52,0,52,0,1854.2715633000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Freund,3.9851,1854.2565245999995,1854.2570047999998,1854.2570957999997,1854.2715633000007,1858.2712357,1858.2556124999992,1858.2591831000009,1858.2712357,1858.2712357,1858.2712357,1858.2712357,1860.2713612999996,1860.2713612999996,1860.2713612999996,1860.2713612999996,1860.2558418999997,2,1.0125906000012037,0.22892879999926663,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
53,0,53,,,,,,space,2.0579677000005177,None,None,3,1.0997217999993154,0.26954859999932523,None,0,0,0,0,,,,,3,0,3,0,,,,,53,0,53,0,1860.2713612999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Auto,2.2957,1860.2563527999991,1860.2568885,1860.2569985999999,1860.2713612999996,1862.5712991,1862.5561565000007,1862.5598308999997,1862.5712991,1862.5712991,1862.5712991,1862.5712991,1864.5711886999998,1864.5711886999998,1864.5711886999998,1864.5711886999998,1864.5556742999997,3,1.0997217999993154,0.26954859999932523,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
54,0,54,,,,,,space,2.0579677000005177,None,None,None,,,None,0,0,0,0,,,,,3,0,3,0,,,,,54,0,54,0,1864.5711886999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spülung,4.5336,1864.5562439000005,1864.5568232000005,1864.5569304,1864.5711886999998,1869.1040529000002,1869.088548400001,1869.0926089999994,1869.1040529000002,1869.1040529000002,1869.1040529000002,1869.1040529000002,1871.1042756000006,1871.1042756000006,1871.1042756000006,1871.1042756000006,1871.0886640000008,None,,,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
55,0,55,,,,,,space,2.0579677000005177,None,None,3,1.1449854999991658,0.2379614000001311,None,0,0,0,0,,,,,3,0,3,0,,,,,55,0,55,0,1871.1042756000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nudeln,3.6689,1871.0891334999997,1871.0897717000007,1871.0898720000005,1871.1042756000006,1874.7873204000007,1874.7719156999992,1874.7759967000002,1874.7873204000007,1874.7873204000007,1874.7873204000007,1874.7873204000007,1876.7871821999997,1876.7871821999997,1876.7871821999997,1876.7871821999997,1876.7717176000006,3,1.1449854999991658,0.2379614000001311,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
56,0,56,,,,,,space,2.0579677000005177,None,None,3,1.1322809000012057,0.2878672999995615,None,0,0,0,0,,,,,3,0,3,0,,,,,56,0,56,0,1876.7871821999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stein,3.7105,1876.7722209999993,1876.7727307999994,1876.7728308999995,1876.7871821999997,1880.5031127000002,1880.4877070000002,1880.4919332999998,1880.5031127000002,1880.5031127000002,1880.5031127000002,1880.5031127000002,1882.5031073999999,1882.5031073999999,1882.5031073999999,1882.5031073999999,1882.4877758999992,3,1.1322809000012057,0.2878672999995615,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
57,0,57,,,,,,space,2.0579677000005177,None,None,2,0.8886801000007836,0.26256590000048163,None,0,0,0,0,,,,,3,0,3,0,,,,,57,0,57,0,1882.5031073999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fledermaus,3.5643,1882.4881865000007,1882.4886327000004,1882.4887192000006,1882.5031073999999,1886.0697373999992,1886.0541978,1886.0584799000007,1886.0697373999992,1886.0697373999992,1886.0697373999992,1886.0697373999992,1888.0698069999999,1888.0698069999999,1888.0698069999999,1888.0698069999999,1888.0542545000008,2,0.8886801000007836,0.26256590000048163,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
58,0,58,,,,,,space,2.0579677000005177,None,None,2,1.5953605999984575,0.22979900000063935,None,0,0,0,0,,,,,3,0,3,0,,,,,58,0,58,0,1888.0698069999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,3.3064,1888.054704100001,1888.0552489000002,1888.0553376999997,1888.0698069999999,1891.3861008999993,1891.3706903000002,1891.3748127,1891.3861008999993,1891.3861008999993,1891.3861008999993,1891.3861008999993,1893.3862645000008,1893.3862645000008,1893.3862645000008,1893.3862645000008,1893.3704701000006,2,1.5953605999984575,0.22979900000063935,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
59,0,59,,,,,,space,2.0579677000005177,None,None,2,1.1298965999994834,0.2524813999989419,None,0,0,0,0,,,,,3,0,3,0,,,,,59,0,59,0,1893.3862645000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sand,2.7056,1893.3709758000005,1893.3714794000007,1893.3715821000005,1893.3862645000008,1896.1023851999998,1896.0867626,1896.0897881,1896.1023851999998,1896.1023851999998,1896.1023851999998,1896.1023851999998,1898.1025362,1898.1025362,1898.1025362,1898.1025362,1898.0870384999998,2,1.1298965999994834,0.2524813999989419,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
60,0,60,,,,,,space,2.0579677000005177,None,None,3,1.4383981000009953,0.2820549999996729,None,0,0,0,0,,,,,3,0,3,0,,,,,60,0,60,0,1898.1025362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schwarz,3.2626,1898.0875428,1898.0880502,1898.0881525000004,1898.1025362,1901.3686644000009,1901.3533437000006,1901.3568386000006,1901.3686644000009,1901.3686644000009,1901.3686644000009,1901.3686644000009,1903.369041,1903.369041,1903.369041,1903.369041,1903.3535035000004,3,1.4383981000009953,0.2820549999996729,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
61,0,61,,,,,,space,2.0579677000005177,None,None,3,1.281029599998874,0.2805956000011065,None,0,0,0,0,,,,,3,0,3,0,,,,,61,0,61,0,1903.369041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sterne,2.2302,1903.3540462,1903.3545620999994,1903.3546643000009,1903.369041,1905.6019598999992,1905.5862295999996,1905.5893379999998,1905.6019598999992,1905.6019598999992,1905.6019598999992,1905.6019598999992,1907.6019072,1907.6019072,1907.6019072,1907.6019072,1907.5864375,3,1.281029599998874,0.2805956000011065,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
62,0,62,,,,,,space,2.0579677000005177,None,None,3,1.1110010000011243,0.21141529999840714,None,0,0,0,0,,,,,3,0,3,0,,,,,62,0,62,0,1907.6019072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hügel,2.2104,1907.5869383999998,1907.5874562999998,1907.587557500001,1907.6019072,1909.818286400001,1909.8026778000003,1909.8066715999994,1909.818286400001,1909.818286400001,1909.818286400001,1909.818286400001,1911.8181710999997,1911.8181710999997,1911.8181710999997,1911.8181710999997,1911.8029086999995,3,1.1110010000011243,0.21141529999840714,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
63,0,63,,,,,,space,2.0579677000005177,None,None,3,1.8525189000010869,None,None,0,0,0,0,,,,,3,0,3,0,,,,,63,0,63,0,1911.8181710999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schwimmen,2.3833,1911.8034162999993,1911.8039356999998,1911.8040373000003,1911.8181710999997,1914.2014295999998,1914.1859385999996,1914.1898970999991,1914.2014295999998,1914.2014295999998,1914.2014295999998,1914.2014295999998,1916.2016239999994,1916.2016239999994,1916.2016239999994,1916.2016239999994,1916.1859755999994,3,1.8525189000010869,None,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
64,0,64,,,,,,space,2.0579677000005177,None,None,2,1.4342295999995258,0.25601839999944787,None,0,0,0,0,,,,,3,0,3,0,,,,,64,0,64,0,1916.2016239999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Liebe,2.1825,1916.1865414000004,1916.1871023000003,1916.1872186,1916.2016239999994,1918.384608800001,1918.3690688000006,1918.3730077,1918.384608800001,1918.384608800001,1918.384608800001,1918.384608800001,1920.3844750000007,1920.3844750000007,1920.3844750000007,1920.3844750000007,1920.3690991999993,2,1.4342295999995258,0.25601839999944787,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
65,0,65,,,,,,space,2.0579677000005177,None,None,2,1.7092597000009846,0.24590689999968163,None,0,0,0,0,,,,,3,0,3,0,,,,,65,0,65,0,1920.3844750000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schmerz,2.3365,1920.3696037999998,1920.370115400001,1920.3702162000009,1920.3844750000007,1922.7343574000006,1922.7184218999992,1922.7213725000001,1922.7343574000006,1922.7343574000006,1922.7343574000006,1922.7343574000006,1924.7345110999995,1924.7345110999995,1924.7345110999995,1924.7345110999995,1924.7186762000001,2,1.7092597000009846,0.24590689999968163,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
66,0,66,,,,,,space,2.0579677000005177,None,None,3,1.4659719999999652,0.24363549999907264,None,0,0,0,0,,,,,3,0,3,0,,,,,66,0,66,0,1924.7345110999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tür,2.7409,1924.7191265000001,1924.719595300001,1924.7196875000009,1924.7345110999995,1927.4840129999993,1927.4688024999996,1927.4714764,1927.4840129999993,1927.4840129999993,1927.4840129999993,1927.4840129999993,1929.4839833000005,1929.4839833000005,1929.4839833000005,1929.4839833000005,1929.4685833999993,3,1.4659719999999652,0.24363549999907264,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
67,0,67,,,,,,space,2.0579677000005177,None,None,2,1.2485741000000417,0.23638179999943532,None,0,0,0,0,,,,,3,0,3,0,,,,,67,0,67,0,1929.4839833000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apfel,2.1386,1929.4690881999995,1929.4695914000004,1929.4696970999994,1929.4839833000005,1931.6339370000005,1931.6179850000008,1931.6209615999996,1931.6339370000005,1931.6339370000005,1931.6339370000005,1931.6339370000005,1933.6339907000001,1933.6339907000001,1933.6339907000001,1933.6339907000001,1933.6183120000005,2,1.2485741000000417,0.23638179999943532,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
68,0,68,,,,,,space,2.0579677000005177,None,None,2,1.2311030000000756,0.24418100000002596,None,0,0,0,0,,,,,3,0,3,0,,,,,68,0,68,0,1933.6339907000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schaf,2.2379,1933.6188223999998,1933.6193280000007,1933.6194295999994,1933.6339907000001,1935.8842416000007,1935.867761900001,1935.8708628000004,1935.8842416000007,1935.8842416000007,1935.8842416000007,1935.8842416000007,1937.8834293,1937.8834293,1937.8834293,1937.8834293,1937.8680526999997,2,1.2311030000000756,0.24418100000002596,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
69,0,69,,,,,,space,2.0579677000005177,None,None,2,1.0579386000008526,0.6999443999993673,None,0,0,0,0,,,,,3,0,3,0,,,,,69,0,69,0,1937.8834293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hai,3.4314,1937.8685592000002,1937.8690638999997,1937.8691660999993,1937.8834293,1941.3161600000003,1941.3007877,1941.3046814999998,1941.3161600000003,1941.3161600000003,1941.3161600000003,1941.3161600000003,1943.3169309999994,1943.3169309999994,1943.3169309999994,1943.3169309999994,1943.3008374,2,1.0579386000008526,0.6999443999993673,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
70,0,70,,,,,,space,2.0579677000005177,None,None,3,1.1982430000007298,0.28521399999954156,None,0,0,0,0,,,,,3,0,3,0,,,,,70,0,70,0,1943.3169309999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Salz,2.4676,1943.3013142,1943.3018025000001,1943.3018978,1943.3169309999994,1945.7997159999995,1945.7839060999995,1945.7867764000002,1945.7997159999995,1945.7997159999995,1945.7997159999995,1945.7997159999995,1947.7995833000004,1947.7995833000004,1947.7995833000004,1947.7995833000004,1947.7841575000002,3,1.1982430000007298,0.28521399999954156,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
71,0,71,,,,,,space,2.0579677000005177,None,None,3,1.1924945999999181,0.24128449999989243,None,0,0,0,0,,,,,3,0,3,0,,,,,71,0,71,0,1947.7995833000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fernseher,2.0765,1947.7846565,1947.7852973000008,1947.785398600001,1947.7995833000004,1949.8827273999996,1949.8670605999996,1949.8708564999997,1949.8827273999996,1949.8827273999996,1949.8827273999996,1949.8827273999996,1951.8828854000003,1951.8828854000003,1951.8828854000003,1951.8828854000003,1951.8667836999994,3,1.1924945999999181,0.24128449999989243,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
72,0,72,,,,,,space,2.0579677000005177,None,None,2,0.8350716000004468,0.2622873000000254,None,0,0,0,0,,,,,3,0,3,0,,,,,72,0,72,0,1951.8828854000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Konzert,3.6558,1951.8672103000008,1951.8678517000008,1951.8679365000007,1951.8828854000003,1955.5491550999996,1955.5336623999992,1955.5377420000004,1955.5491550999996,1955.5491550999996,1955.5491550999996,1955.5491550999996,1957.5490599999994,1957.5490599999994,1957.5490599999994,1957.5490599999994,1957.5336805999996,2,0.8350716000004468,0.2622873000000254,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
73,0,73,,,,,,space,2.0579677000005177,None,None,2,1.3387302000010095,0.2622193999995943,None,0,0,0,0,,,,,3,0,3,0,,,,,73,0,73,0,1957.5490599999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brille,2.4876,1957.5342156000006,1957.5350901000002,1957.5352270999992,1957.5490599999994,1960.0484335,1960.0332008999994,1960.0366410000006,1960.0484335,1960.0484335,1960.0484335,1960.0484335,1962.0488002999991,1962.0488002999991,1962.0488002999991,1962.0488002999991,1962.0332445000004,2,1.3387302000010095,0.2622193999995943,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
