thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,end_mapping.keys,living_nonliving.rt,living_nonliving.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,key_resp__welcome.started,welcome.stopped,key_resp__welcome.keys,key_resp__welcome.rt,key_resp__welcome.duration,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,begin_end_run_cross.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.end_mapping.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,feeback_text.started,task_break_text.started,task_break_resp.started,feeback_text.stopped,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,fm_text.started,fm_key.started,runs.fm_key.rt,runs.fm_key.duration,thanks.started,thanks_text.started,thanks_text.stopped,thanks.stopped,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
18,0,18,,,,,,space,2.6679947999982687,None,None,2,None,1.2057096999997157,0.15872159999707947,1,0,1,0,,,,,2,0,2,0,,,,,18,0,18,0,3302.8134690000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tube,2.164,3302.798147900001,3302.7987305999995,3302.7988374000015,3302.8134690000006,3304.9803587999995,3304.964187900001,3304.9677389999997,3304.9803587999995,3304.9803587999995,3304.9803587999995,3304.9803587999995,3306.979709200001,3306.979709200001,3306.979709200001,3306.979709200001,3306.964039800001,2,None,1.2057096999997157,0.15872159999707947,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
19,0,19,,,,,,space,2.6679947999982687,None,None,2,None,0.7906623000017134,0.1619972999978927,1,0,1,0,,,,,2,0,2,0,,,,,19,0,19,0,3306.979709200001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mund,3.5046,3306.9645543000006,3306.9650722000006,3306.9651765000017,3306.979709200001,3310.4960100000026,3310.4804353,3310.4839426,3310.4960100000026,3310.4960100000026,3310.4960100000026,3310.4960100000026,3312.4962213,3312.4962213,3312.4962213,3312.4962213,3312.480711700002,2,None,0.7906623000017134,0.1619972999978927,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
20,0,20,,,,,,space,2.6679947999982687,None,None,3,None,0.760765300001367,0.1520195999983116,1,0,1,0,,,,,2,0,2,0,,,,,20,0,20,0,3312.4962213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Soße,3.4765,3312.4812292000024,3312.4817404000023,3312.4818476,3312.4962213,3315.979336200002,3315.963696400002,3315.9672389000007,3315.979336200002,3315.979336200002,3315.979336200002,3315.979336200002,3317.9790262999995,3317.9790262999995,3317.9790262999995,3317.9790262999995,3317.9635927000018,3,None,0.760765300001367,0.1520195999983116,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
21,0,21,,,,,,space,2.6679947999982687,None,None,3,None,1.2878797999983362,0.18890559999999823,1,0,1,0,,,,,2,0,2,0,,,,,21,0,21,0,3317.9790262999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anruf,2.4818,3317.9641016000023,3317.964758599999,3317.9648684999993,3317.9790262999995,3320.4619798999993,3320.446453299999,3320.4501757,3320.4619798999993,3320.4619798999993,3320.4619798999993,3320.4619798999993,3322.4619182000024,3322.4619182000024,3322.4619182000024,3322.4619182000024,3322.4466221000002,3,None,1.2878797999983362,0.18890559999999823,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
22,0,22,,,,,,space,2.6679947999982687,None,None,2,None,0.817654999998922,0.1474089000003005,1,0,1,0,,,,,2,0,2,0,,,,,22,0,22,0,3322.4619182000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gegenwart,2.3709,3322.4471397000016,3322.4477241999994,3322.447833000002,3322.4619182000024,3324.8452464,3324.8295217000014,3324.8341900000014,3324.8452464,3324.8452464,3324.8452464,3324.8452464,3326.8456465000017,3326.8456465000017,3326.8456465000017,3326.8456465000017,3326.8297182000024,2,None,0.817654999998922,0.1474089000003005,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
23,0,23,,,,,,space,2.6679947999982687,None,None,3,None,1.078065300000162,0.14895290000276873,1,0,1,0,,,,,2,0,2,0,,,,,23,0,23,0,3326.8456465000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Käse,3.3501,3326.8302423999994,3326.8307521000024,3326.830859900001,3326.8456465000017,3330.1949559000022,3330.1792607000025,3330.1828351000004,3330.1949559000022,3330.1949559000022,3330.1949559000022,3330.1949559000022,3332.1953563000025,3332.1953563000025,3332.1953563000025,3332.1953563000025,3332.1795409000006,3,None,1.078065300000162,0.14895290000276873,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
24,0,24,,,,,,space,2.6679947999982687,None,None,2,None,1.005736999999499,0.14855619999798364,1,0,1,0,,,,,2,0,2,0,,,,,24,0,24,0,3332.1953563000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Duft,3.4491,3332.180054700002,3332.180584900001,3332.1806907000027,3332.1953563000025,3335.6450674000007,3335.629119600002,3335.6324504000004,3335.6450674000007,3335.6450674000007,3335.6450674000007,3335.6450674000007,3337.6446252999995,3337.6446252999995,3337.6446252999995,3337.6446252999995,3337.6289345000005,2,None,1.005736999999499,0.14855619999798364,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
25,0,25,,,,,,space,2.6679947999982687,None,None,3,None,0.9806158999999752,0.145388400000229,1,0,1,0,,,,,2,0,2,0,,,,,25,0,25,0,3337.6446252999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arm,2.9946,3337.6294505000005,3337.629981000002,3337.630088500002,3337.6446252999995,3340.6440648000025,3340.6285497000026,3340.631465900002,3340.6440648000025,3340.6440648000025,3340.6440648000025,3340.6440648000025,3342.6443031000017,3342.6443031000017,3342.6443031000017,3342.6443031000017,3342.628973400002,3,None,0.9806158999999752,0.145388400000229,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
26,0,26,,,,,,space,2.6679947999982687,None,None,2,None,1.4192669999974896,0.1286355000011099,1,0,1,0,,,,,2,0,2,0,,,,,26,0,26,0,3342.6443031000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gemüse,3.2167,3342.629484500001,3342.630008,3342.630114200001,3342.6443031000017,3345.8606099999997,3345.8454616000017,3345.8494396000024,3345.8606099999997,3345.8606099999997,3345.8606099999997,3345.8606099999997,3347.8606832000005,3347.8606832000005,3347.8606832000005,3347.8606832000005,3347.8450121000024,2,None,1.4192669999974896,0.1286355000011099,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
27,0,27,,,,,,space,2.6679947999982687,None,None,3,None,1.0798788000029163,0.12728969999807305,1,0,1,0,,,,,2,0,2,0,,,,,27,0,27,0,3347.8606832000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ehe,3.8152,3347.845526000001,3347.8460350999994,3347.8461467000016,3347.8606832000005,3351.6769687000015,3351.6614112000025,3351.6645081999995,3351.6769687000015,3351.6769687000015,3351.6769687000015,3351.6769687000015,3353.6771198000024,3353.6771198000024,3353.6771198000024,3353.6771198000024,3353.6614666999994,3,None,1.0798788000029163,0.12728969999807305,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
28,0,28,,,,,,space,2.6679947999982687,None,None,3,None,1.1920958000009705,0.14817820000098436,1,0,1,0,,,,,2,0,2,0,,,,,28,0,28,0,3353.6771198000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Center,2.307,3353.6619718,3353.662620400002,3353.6627248000004,3353.6771198000024,3355.9939656999995,3355.977682200002,3355.9818962000027,3355.9939656999995,3355.9939656999995,3355.9939656999995,3355.9939656999995,3357.9935007999993,3357.9935007999993,3357.9935007999993,3357.9935007999993,3357.977755600001,3,None,1.1920958000009705,0.14817820000098436,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
29,0,29,,,,,,space,2.6679947999982687,None,None,2,None,1.133774900001299,0.13902349999989383,1,0,1,0,,,,,2,0,2,0,,,,,29,0,29,0,3357.9935007999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sumpf,2.9398,3357.978271,3357.9787748000017,3357.9788838999993,3357.9935007999993,3360.9431700000023,3360.9277650000004,3360.9325819000005,3360.9431700000023,3360.9431700000023,3360.9431700000023,3360.9431700000023,3362.9431922000003,3362.9431922000003,3362.9431922000003,3362.9431922000003,3362.927519500001,2,None,1.133774900001299,0.13902349999989383,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
30,0,30,,,,,,space,2.6679947999982687,None,None,3,None,0.9609349999991537,0.17798559999937424,1,0,1,0,,,,,2,0,2,0,,,,,30,0,30,0,3362.9431922000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schlüssel,4.1858,3362.9279970000025,3362.9285651000027,3362.9286630999995,3362.9431922000003,3367.142738300001,3367.127241800001,3367.130717600001,3367.142738300001,3367.142738300001,3367.142738300001,3367.142738300001,3369.1427275999995,3369.1427275999995,3369.1427275999995,3369.1427275999995,3369.1272618000003,3,None,0.9609349999991537,0.17798559999937424,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
31,0,31,,,,,,space,2.6679947999982687,None,None,5,None,1.7111487000001944,None,1,0,1,0,,,,,2,0,2,0,,,,,31,0,31,0,3369.1427275999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sauber,3.9275,3369.1277733999996,3369.1283078000015,3369.128413800001,3369.1427275999995,3373.0758932000026,3373.0602302000007,3373.0642709999993,3373.0758932000026,3373.0758932000026,3373.0758932000026,3373.0758932000026,3375.075671900002,3375.075671900002,3375.075671900002,3375.075671900002,3375.0603577,5,None,1.7111487000001944,None,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
32,0,32,,,,,,space,2.6679947999982687,None,None,2,None,0.9502482999996573,0.15396269999837386,1,0,1,0,,,,,2,0,2,0,,,,,32,0,32,0,3375.075671900002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Applaus,2.2697,3375.0608685000007,3375.0614220000025,3375.0615302000006,3375.075671900002,3377.3588031,3377.343428700002,3377.3470868000004,3377.3588031,3377.3588031,3377.3588031,3377.3588031,3379.3589584,3379.3589584,3379.3589584,3379.3589584,3379.3431888000014,2,None,0.9502482999996573,0.15396269999837386,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
33,0,33,,,,,,space,2.6679947999982687,None,None,3,None,0.8127166999984183,0.15329530000235536,1,0,1,0,,,,,2,0,2,0,,,,,33,0,33,0,3379.3589584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Universität,3.0167,3379.3437023000006,3379.3443340000013,3379.3444406000017,3379.3589584,3382.375232800001,3382.359829600002,3382.364356000002,3382.375232800001,3382.375232800001,3382.375232800001,3382.375232800001,3384.375531900001,3384.375531900001,3384.375531900001,3384.375531900001,3384.3597358000006,3,None,0.8127166999984183,0.15329530000235536,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
34,0,34,,,,,,space,2.6679947999982687,None,None,3,None,1.819625400003133,None,1,0,1,0,,,,,2,0,2,0,,,,,34,0,34,0,3384.375531900001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atem,5.5539,3384.3601826000013,3384.3609569,3384.3610592000005,3384.375531900001,3389.9414868999993,3389.9259715000007,3389.929524700001,3389.9414868999993,3389.9414868999993,3389.9414868999993,3389.9414868999993,3391.9415191000007,3391.9415191000007,3391.9415191000007,3391.9415191000007,3391.9259220999993,3,None,1.819625400003133,None,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
35,0,35,,,,,,space,2.6679947999982687,None,None,2,None,1.94894690000001,None,1,0,1,0,,,,,2,0,2,0,,,,,35,0,35,0,3391.9415191000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonie,2.8861,3391.926434000001,3391.9270079000016,3391.9271136999996,3391.9415191000007,3394.8410570000015,3394.8256839000023,3394.8309178000018,3394.8410570000015,3394.8410570000015,3394.8410570000015,3394.8410570000015,3396.8413954000025,3396.8413954000025,3396.8413954000025,3396.8413954000025,3396.825474600002,2,None,1.94894690000001,None,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
36,0,36,,,,,,space,2.6679947999982687,None,None,3,None,0.9419975999990129,0.15317380000124103,1,0,1,0,,,,,2,0,2,0,,,,,36,0,36,0,3396.8413954000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Puppe,2.9899,3396.825898700001,3396.8265649000023,3396.826658400001,3396.8413954000025,3399.8409045000008,3399.8252151000015,3399.8285837000003,3399.8409045000008,3399.8409045000008,3399.8409045000008,3399.8409045000008,3401.841353,3401.841353,3401.841353,3401.841353,3401.825509000002,3,None,0.9419975999990129,0.15317380000124103,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
37,0,37,,,,,,space,2.6679947999982687,None,None,3,None,0.774247599998489,0.1545576999997138,1,0,1,0,,,,,2,0,2,0,,,,,37,0,37,0,3401.841353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bett,3.2549,3401.8260131000025,3401.8267084,3401.826815799999,3401.841353,3405.1072977000003,3405.0919208000014,3405.0953147,3405.1072977000003,3405.1072977000003,3405.1072977000003,3405.1072977000003,3407.1073013999994,3407.1073013999994,3407.1073013999994,3407.1073013999994,3407.0919976000005,3,None,0.774247599998489,0.1545576999997138,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
38,0,38,,,,,,space,2.6679947999982687,None,None,2,None,1.0901584000021103,0.13164310000138357,1,0,1,0,,,,,2,0,2,0,,,,,38,0,38,0,3407.1073013999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schwung,5.03,3407.092510800001,3407.0930724000027,3407.093178700001,3407.1073013999994,3412.1401836000005,3412.124575500002,3412.1284730000007,3412.1401836000005,3412.1401836000005,3412.1401836000005,3412.1401836000005,3414.140435100002,3414.140435100002,3414.140435100002,3414.140435100002,3414.1251976999993,2,None,1.0901584000021103,0.13164310000138357,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
39,0,39,,,,,,space,2.6679947999982687,None,None,3,None,0.7453643999979249,0.12067480000041542,1,0,1,0,,,,,2,0,2,0,,,,,39,0,39,0,3414.140435100002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fakt,4.5695,3414.1257437999993,3414.126296300001,3414.126408100001,3414.140435100002,3418.7230105000017,3418.7073543000006,3418.7103750000024,3418.7230105000017,3418.7230105000017,3418.7230105000017,3418.7230105000017,3420.7231391999994,3420.7231391999994,3420.7231391999994,3420.7231391999994,3420.7076326000024,3,None,0.7453643999979249,0.12067480000041542,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
40,0,40,,,,,,space,2.6679947999982687,None,None,3,None,0.9385035000013886,0.1361890999978641,1,0,1,0,,,,,2,0,2,0,,,,,40,0,40,0,3420.7231391999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gelenk,2.6253,3420.7081395999994,3420.7088311000007,3420.7089374999996,3420.7231391999994,3423.3562090000014,3423.340958500001,3423.344825600001,3423.3562090000014,3423.3562090000014,3423.3562090000014,3423.3562090000014,3425.3562555000026,3425.3562555000026,3425.3562555000026,3425.3562555000026,3425.3405797000014,3,None,0.9385035000013886,0.1361890999978641,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
41,0,41,,,,,,space,2.6679947999982687,None,None,2,None,1.7502313000004506,0.1427285000027041,1,0,1,0,,,,,2,0,2,0,,,,,41,0,41,0,3425.3562555000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Augen,5.5502,3425.3410648999998,3425.3416242999992,3425.341729300002,3425.3562555000026,3430.905924300001,3430.8899533000003,3430.8932343000015,3430.905924300001,3430.905924300001,3430.905924300001,3430.905924300001,3432.9057778999995,3432.9057778999995,3432.9057778999995,3432.9057778999995,3432.890434000001,2,None,1.7502313000004506,0.1427285000027041,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
42,0,42,,,,,,space,2.6679947999982687,None,None,3,None,0.7505619000003207,0.15642250000018976,1,0,1,0,,,,,2,0,2,0,,,,,42,0,42,0,3432.9057778999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vers,3.4242,3432.8909612999996,3432.8915168999993,3432.891623700001,3432.9057778999995,3436.3388707000013,3436.323233400002,3436.3269923000007,3436.3388707000013,3436.3388707000013,3436.3388707000013,3436.3388707000013,3438.3389153999997,3438.3389153999997,3438.3389153999997,3438.3389153999997,3438.3232506999993,3,None,0.7505619000003207,0.15642250000018976,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
43,0,43,,,,,,space,2.6679947999982687,None,None,2,None,0.9616015999999945,0.21945019999839133,1,0,1,0,,,,,2,0,2,0,,,,,43,0,43,0,3438.3389153999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zapfen,2.3549,3438.323759499999,3438.324446900002,3438.3245534000016,3438.3389153999997,3440.7058405999996,3440.6896321999993,3440.692988900002,3440.7058405999996,3440.7058405999996,3440.7058405999996,3440.7058405999996,3442.705177300002,3442.705177300002,3442.705177300002,3442.705177300002,3442.6901899000004,2,None,0.9616015999999945,0.21945019999839133,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
44,0,44,,,,,,space,2.6679947999982687,None,None,2,None,1.212587000001804,0.11977119999937713,1,0,1,0,,,,,2,0,2,0,,,,,44,0,44,0,3442.705177300002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brise,3.867,3442.6907016000005,3442.6912553,3442.6913612000026,3442.705177300002,3446.571725500002,3446.5560893,3446.5599962000015,3446.571725500002,3446.571725500002,3446.571725500002,3446.571725500002,3448.5716232000013,3448.5716232000013,3448.5716232000013,3448.5716232000013,3448.556035100002,2,None,1.212587000001804,0.11977119999937713,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
45,0,45,,,,,,space,2.6679947999982687,None,None,3,None,0.9041130000005069,0.1616301999965799,1,0,1,0,,,,,2,0,2,0,,,,,45,0,45,0,3448.5716232000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geschäft,2.2074,3448.556511400002,3448.5570589000017,3448.557157700001,3448.5716232000013,3450.787977,3450.7725377999996,3450.7766463000007,3450.787977,3450.787977,3450.787977,3450.787977,3452.7884080000003,3452.7884080000003,3452.7884080000003,3452.7884080000003,3452.7728508,3,None,0.9041130000005069,0.1616301999965799,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
46,0,46,,,,,,space,2.6679947999982687,None,None,3,None,0.805593900000531,0.15158119999978226,1,0,1,0,,,,,2,0,2,0,,,,,46,0,46,0,3452.7884080000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zimmer,3.7157,3452.7733603000015,3452.7741496000017,3452.774253800002,3452.7884080000003,3456.504164500002,3456.4888761,3456.492581900002,3456.504164500002,3456.504164500002,3456.504164500002,3456.504164500002,3458.5043676999994,3458.5043676999994,3458.5043676999994,3458.5043676999994,3458.4889275000023,3,None,0.805593900000531,0.15158119999978226,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
47,0,47,,,,,,space,2.6679947999982687,None,None,3,None,1.3914982000023883,0.16816199999811943,1,0,1,0,,,,,2,0,2,0,,,,,47,0,47,0,3458.5043676999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mäher,2.372,3458.489451199999,3458.4900178000025,3458.4901243999993,3458.5043676999994,3460.8874208000016,3460.8717782999993,3460.8752306999995,3460.8874208000016,3460.8874208000016,3460.8874208000016,3460.8874208000016,3462.8875738999996,3462.8875738999996,3462.8875738999996,3462.8875738999996,3462.8720517,3,None,1.3914982000023883,0.16816199999811943,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
48,0,48,,,,,,space,2.6679947999982687,None,None,3,None,1.039661899998464,0.1559863000002224,1,0,1,0,,,,,2,0,2,0,,,,,48,0,48,0,3462.8875738999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spülung,2.4355,3462.8726024000025,3462.873163600001,3462.8732702000016,3462.8875738999996,3465.3371804000017,3465.3215622000025,3465.325459800002,3465.3371804000017,3465.3371804000017,3465.3371804000017,3465.3371804000017,3467.3371337000026,3467.3371337000026,3467.3371337000026,3467.3371337000026,3467.3215708999996,3,None,1.039661899998464,0.1559863000002224,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
49,0,49,,,,,,space,2.6679947999982687,None,None,3,None,1.0562661999974807,0.1505946000033873,1,0,1,0,,,,,2,0,2,0,,,,,49,0,49,0,3467.3371337000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spaß,2.7485,3467.322079400001,3467.3226409000017,3467.3227479000016,3467.3371337000026,3470.0869568000016,3470.0713286000027,3470.0757040000026,3470.0869568000016,3470.0869568000016,3470.0869568000016,3470.0869568000016,3472.0871549000003,3472.0871549000003,3472.0871549000003,3472.0871549000003,3472.0713877000017,3,None,1.0562661999974807,0.1505946000033873,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
