thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,end_mapping.keys,living_nonliving.rt,living_nonliving.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,welcome_text.stopped,welcome.stopped,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.end_mapping.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,task_break_text.started,task_break_resp.started,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,fm_text.started,fm_key.started,runs.fm_key.rt,runs.fm_key.duration,begin_end_run_cross.stopped,thanks.started,thanks_text.started,thanks_text.stopped,thanks.stopped,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
14,0,14,,,,,,space,2.141417800000454,None,None,3,None,0.765357899999799,0.24528710000049614,1,0,1,0,,,,,2,0,2,0,,,,,14,0,14,0,3210.1800394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ring,4.4429,3210.1646264,3210.1651373000004,3210.1652485000004,3210.1800394,3214.6291477000004,3214.6136943,3214.6167965000004,3214.6291477000004,3214.6291477000004,3214.6291477000004,3214.6291477000004,3216.6299053000002,3216.6299053000002,3216.6299053000002,3216.6299053000002,3216.6138172,3,None,0.765357899999799,0.24528710000049614,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
15,0,15,,,,,,space,2.141417800000454,None,None,2,None,1.162467099999958,0.276886800000284,1,0,1,0,,,,,2,0,2,0,,,,,15,0,15,0,3216.6299053000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nase,2.7378,3216.6143174,3216.6149742,3216.6150835,3216.6299053000002,3219.3792458,3219.3636871,3219.3671655999997,3219.3792458,3219.3792458,3219.3792458,3219.3792458,3221.3794162000004,3221.3794162000004,3221.3794162000004,3221.3794162000004,3221.3637257,2,None,1.162467099999958,0.276886800000284,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
16,0,16,,,,,,space,2.141417800000454,None,None,2,None,0.7555618999995204,0.23972670000057406,1,0,1,0,,,,,2,0,2,0,,,,,16,0,16,0,3221.3794162000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Professor,3.1264,3221.3642392,3221.3647641999996,3221.3648764,3221.3794162000004,3224.5123417000004,3224.4964276,3224.5000011,3224.5123417000004,3224.5123417000004,3224.5123417000004,3224.5123417000004,3226.5120912,3226.5120912,3226.5120912,3226.5120912,3226.4964055,2,None,0.7555618999995204,0.23972670000057406,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
17,0,17,,,,,,space,2.141417800000454,None,None,2,None,0.9823416999997789,0.21667359999992186,1,0,1,0,,,,,2,0,2,0,,,,,17,0,17,0,3226.5120912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lernen,2.3419,3226.4968522,3226.4973275,3226.4974262000005,3226.5120912,3228.8617098000004,3228.8461269,3228.8496684,3228.8617098000004,3228.8617098000004,3228.8617098000004,3228.8617098000004,3230.8618464,3230.8618464,3230.8618464,3230.8618464,3230.8467010000004,2,None,0.9823416999997789,0.21667359999992186,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
18,0,18,,,,,,space,2.141417800000454,None,None,2,None,0.6217961000002106,0.21638179999990825,1,0,1,0,,,,,2,0,2,0,,,,,18,0,18,0,3230.8618464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elephant,2.7584,3230.8472079000003,3230.8479177,3230.8480306,3230.8618464,3233.6280877,3233.6126906,3233.6164436999998,3233.6280877,3233.6280877,3233.6280877,3233.6280877,3235.6282360000005,3235.6282360000005,3235.6282360000005,3235.6282360000005,3235.6128165,2,None,0.6217961000002106,0.21638179999990825,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
19,0,19,,,,,,space,2.141417800000454,None,None,3,None,1.2759915999995428,0.2711588000001939,1,0,1,0,,,,,2,0,2,0,,,,,19,0,19,0,3235.6282360000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schläger,2.8516,3235.6133245,3235.613838,3235.6139475,3235.6282360000005,3238.4946740000005,3238.4787340000003,3238.4819966000005,3238.4946740000005,3238.4946740000005,3238.4946740000005,3238.4946740000005,3240.4948132,3240.4948132,3240.4948132,3240.4948132,3240.4790689,3,None,1.2759915999995428,0.2711588000001939,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
20,0,20,,,,,,space,2.141417800000454,None,None,2,None,0.945717099999456,0.2588353000001007,1,0,1,0,,,,,2,0,2,0,,,,,20,0,20,0,3240.4948132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lachen,3.6297,3240.4795758,3240.4800956,3240.4802067,3240.4948132,3244.1275484999996,3244.1119492,3244.1165188000004,3244.1275484999996,3244.1275484999996,3244.1275484999996,3244.1275484999996,3246.1277903,3246.1277903,3246.1277903,3246.1277903,3246.1121458999996,2,None,0.945717099999456,0.2588353000001007,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
21,0,21,,,,,,space,2.141417800000454,None,None,2,None,1.5268660000001546,0.2169012999993356,1,0,1,0,,,,,2,0,2,0,,,,,21,0,21,0,3246.1277903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spion,2.0052,3246.1126504000003,3246.1131751000003,3246.1132839,3246.1277903,3248.1439374,3248.1284746,3248.1322824999997,3248.1439374,3248.1439374,3248.1439374,3248.1439374,3250.1441213,3250.1441213,3250.1441213,3250.1441213,3250.1285470000003,2,None,1.5268660000001546,0.2169012999993356,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
22,0,22,,,,,,space,2.141417800000454,None,None,2,None,1.385217100000773,0.2523520999993707,1,0,1,0,,,,,2,0,2,0,,,,,22,0,22,0,3250.1441213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schlamm,2.2129,3250.1290556000004,3250.1295772000003,3250.1296883000005,3250.1441213,3252.3604440999998,3252.3450029000005,3252.3490641,3252.3604440999998,3252.3604440999998,3252.3604440999998,3252.3604440999998,3254.3606145000003,3254.3606145000003,3254.3606145000003,3254.3606145000003,3254.3448676999997,2,None,1.385217100000773,0.2523520999993707,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
23,0,23,,,,,,space,2.141417800000454,None,None,2,None,0.9434573999997156,0.21340969999982917,1,0,1,0,,,,,2,0,2,0,,,,,23,0,23,0,3254.3606145000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ozean,2.3916,3254.3453724,3254.3458796000004,3254.3459996,3254.3606145000003,3256.7603738999996,3256.7446351999997,3256.7484034,3256.7603738999996,3256.7603738999996,3256.7603738999996,3256.7603738999996,3258.7602861000005,3258.7602861000005,3258.7602861000005,3258.7602861000005,3258.7445757000005,2,None,0.9434573999997156,0.21340969999982917,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
24,0,24,,,,,,space,2.141417800000454,None,None,3,None,1.1724522999993496,0.2164412000001903,1,0,1,0,,,,,2,0,2,0,,,,,24,0,24,0,3258.7602861000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kartoffel,3.6005,3258.7450516,3258.7455572999997,3258.7456654999996,3258.7602861000005,3262.3604019000004,3262.3443448,3262.3482354999996,3262.3604019000004,3262.3604019000004,3262.3604019000004,3262.3604019000004,3264.3600268,3264.3600268,3264.3600268,3264.3600268,3264.3443454999997,3,None,1.1724522999993496,0.2164412000001903,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
25,0,25,,,,,,space,2.141417800000454,None,None,3,None,1.351712700000462,0.28237110000009125,1,0,1,0,,,,,2,0,2,0,,,,,25,0,25,0,3264.3600268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kunde,5.3655,3264.3448477,3264.3455008,3264.3456085,3264.3600268,3269.7259956,3269.7107499000003,3269.7145456,3269.7259956,3269.7259956,3269.7259956,3269.7259956,3271.7262442,3271.7262442,3271.7262442,3271.7262442,3271.7105973,3,None,1.351712700000462,0.28237110000009125,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
26,0,26,,,,,,space,2.141417800000454,None,None,3,None,1.5067311999991944,0.2822542000003523,1,0,1,0,,,,,2,0,2,0,,,,,26,0,26,0,3271.7262442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Luft,2.3362,3271.7111019000004,3271.7117547,3271.7118648000005,3271.7262442,3274.0756656000003,3274.0602299,3274.0654099000003,3274.0756656000003,3274.0756656000003,3274.0756656000003,3274.0756656000003,3276.0758413000003,3276.0758413000003,3276.0758413000003,3276.0758413000003,3276.0602864,3,None,1.5067311999991944,0.2822542000003523,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
27,0,27,,,,,,space,2.141417800000454,None,None,2,None,1.5819271999998819,0.23308900000029098,1,0,1,0,,,,,2,0,2,0,,,,,27,0,27,0,3276.0758413000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glück,3.2825,3276.0607935999997,3276.0613798000004,3276.0614868000002,3276.0758413000003,3279.3589733999997,3279.3433655999997,3279.3474619,3279.3589733999997,3279.3589733999997,3279.3589733999997,3279.3589733999997,3281.3593063999997,3281.3593063999997,3281.3593063999997,3281.3593063999997,3281.3439332,2,None,1.5819271999998819,0.23308900000029098,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
28,0,28,,,,,,space,2.141417800000454,None,None,2,None,1.3288641999997708,0.4074752999995326,1,0,1,0,,,,,2,0,2,0,,,,,28,0,28,0,3281.3593063999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rose,4.3756,3281.3444422000002,3281.3449610999996,3281.3450738,3281.3593063999997,3285.7417581,3285.7263126,3285.7297994,3285.7417581,3285.7417581,3285.7417581,3285.7417581,3287.7419792,3287.7419792,3287.7419792,3287.7419792,3287.7265638,2,None,1.3288641999997708,0.4074752999995326,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
29,0,29,,,,,,space,2.141417800000454,None,None,3,None,0.7823297000004459,0.2792388999996547,1,0,1,0,,,,,2,0,2,0,,,,,29,0,29,0,3287.7419792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Datei,3.0127,3287.7270771000003,3287.7275969,3287.7277040999998,3287.7419792,3290.7582235,3290.7425843,3290.7458976999997,3290.7582235,3290.7582235,3290.7582235,3290.7582235,3292.7582794,3292.7582794,3292.7582794,3292.7582794,3292.7428052000005,3,None,0.7823297000004459,0.2792388999996547,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
30,0,30,,,,,,space,2.141417800000454,None,None,3,None,1.0383860000001732,0.3231284000003143,1,0,1,0,,,,,2,0,2,0,,,,,30,0,30,0,3292.7582794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kälte,4.4767,3292.7433192,3292.7439716,3292.7440800000004,3292.7582794,3297.2413955,3297.2258297999997,3297.2299073000004,3297.2413955,3297.2413955,3297.2413955,3297.2413955,3299.2412557,3299.2412557,3299.2412557,3299.2412557,3299.2257689999997,3,None,1.0383860000001732,0.3231284000003143,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
31,0,31,,,,,,space,2.141417800000454,None,None,3,None,1.806305400000383,None,1,0,1,0,,,,,2,0,2,0,,,,,31,0,31,0,3299.2412557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seife,2.9645,3299.2262744,3299.2268021,3299.2269121,3299.2412557,3302.2076453,3302.1920705,3302.1955452,3302.2076453,3302.2076453,3302.2076453,3302.2076453,3304.2076532,3304.2076532,3304.2076532,3304.2076532,3304.1922264000004,3,None,1.806305400000383,None,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
32,0,32,,,,,,space,2.141417800000454,None,None,3,None,0.935870999999679,0.2741438000002745,1,0,1,0,,,,,2,0,2,0,,,,,32,0,32,0,3304.2076532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Helm,2.6312,3304.1927378,3304.1935230999998,3304.1936315000003,3304.2076532,3306.8407132,3306.8255836,3306.8291704000003,3306.8407132,3306.8407132,3306.8407132,3306.8407132,3308.841224,3308.841224,3308.841224,3308.841224,3308.8252953,3,None,0.935870999999679,0.2741438000002745,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
33,0,33,,,,,,space,2.141417800000454,None,None,3,None,1.4552630999996836,0.26511090000076365,1,0,1,0,,,,,2,0,2,0,,,,,33,0,33,0,3308.841224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tasche,2.1697,3308.8257978,3308.8263331999997,3308.8264412,3308.841224,3311.0235691,3311.0083897000004,3311.0129029,3311.0235691,3311.0235691,3311.0235691,3311.0235691,3313.0237882,3313.0237882,3313.0237882,3313.0237882,3313.0084581,3,None,1.4552630999996836,0.26511090000076365,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
34,0,34,,,,,,space,2.141417800000454,None,None,2,None,0.9790215000002718,0.23772139999982755,1,0,1,0,,,,,2,0,2,0,,,,,34,0,34,0,3313.0237882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Klempner,2.5169,3313.0089674,3313.0097468000004,3313.0098648000003,3313.0237882,3315.5399715000003,3315.5247351999997,3315.5283790000003,3315.5399715000003,3315.5399715000003,3315.5399715000003,3315.5399715000003,3317.5401469,3317.5401469,3317.5401469,3317.5401469,3317.5245897000004,2,None,0.9790215000002718,0.23772139999982755,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
35,0,35,,,,,,space,2.141417800000454,None,None,3,None,0.7284414000005199,0.3224575999993249,1,0,1,0,,,,,2,0,2,0,,,,,35,0,35,0,3317.5401469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weinen,3.039,3317.5251004,3317.5257131999997,3317.5259029,3317.5401469,3320.5895983,3320.57398,3320.5771667999998,3320.5895983,3320.5895983,3320.5895983,3320.5895983,3322.5898706,3322.5898706,3322.5898706,3322.5898706,3322.5742775999997,3,None,0.7284414000005199,0.3224575999993249,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
36,0,36,,,,,,space,2.141417800000454,None,None,3,None,1.1338310999999521,0.35006280000015977,1,0,1,0,,,,,2,0,2,0,,,,,36,0,36,0,3322.5898706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gold,3.8592,3322.5747950000004,3322.5753084999997,3322.5754196,3322.5898706,3326.4564360000004,3326.4410872,3326.4446915999997,3326.4564360000004,3326.4564360000004,3326.4564360000004,3326.4564360000004,3328.456714,3328.456714,3328.456714,3328.456714,3328.4406547999997,3,None,1.1338310999999521,0.35006280000015977,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
37,0,37,,,,,,space,2.141417800000454,None,None,2,None,1.6236517999996067,0.25430800000049203,1,0,1,0,,,,,2,0,2,0,,,,,37,0,37,0,3328.456714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gruppe,4.0852,3328.4411634,3328.4416726,3328.4417819,3328.456714,3332.5560375000005,3332.5403568,3332.5445120000004,3332.5560375000005,3332.5560375000005,3332.5560375000005,3332.5560375000005,3334.5560656,3334.5560656,3334.5560656,3334.5560656,3334.5404799,2,None,1.6236517999996067,0.25430800000049203,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
38,0,38,,,,,,space,2.141417800000454,None,None,3,None,0.9270574999991368,0.2902192000001378,1,0,1,0,,,,,2,0,2,0,,,,,38,0,38,0,3334.5560656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bürste,2.9443,3334.5409886999996,3334.5415095999997,3334.5416175,3334.5560656,3337.5056652000003,3337.4901790000004,3337.4942634999998,3337.5056652000003,3337.5056652000003,3337.5056652000003,3337.5056652000003,3339.5056520999997,3339.5056520999997,3339.5056520999997,3339.5056520999997,3339.4901603999997,3,None,0.9270574999991368,0.2902192000001378,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
39,0,39,,,,,,space,2.141417800000454,None,None,3,None,0.7408347000000504,0.3139664999998786,1,0,1,0,,,,,2,0,2,0,,,,,39,0,39,0,3339.5056520999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rebe,2.5982,3339.4906606000004,3339.4912725000004,3339.4913802,3339.5056520999997,3342.105388,3342.0896898,3342.0929707000005,3342.105388,3342.105388,3342.105388,3342.105388,3344.1054018000004,3344.1054018000004,3344.1054018000004,3344.1054018000004,3344.0898038000005,3,None,0.7408347000000504,0.3139664999998786,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
40,0,40,,,,,,space,2.141417800000454,None,None,3,None,0.8818082999996477,0.2877177999998821,1,0,1,0,,,,,2,0,2,0,,,,,40,0,40,0,3344.1054018000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tal,3.6615,3344.0903067,3344.0908230000005,3344.0909322999996,3344.1054018000004,3347.7719082000003,3347.7559898,3347.7605178000003,3347.7719082000003,3347.7719082000003,3347.7719082000003,3347.7719082000003,3349.7717284,3349.7717284,3349.7717284,3349.7717284,3349.7564562999996,3,None,0.8818082999996477,0.2877177999998821,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
41,0,41,,,,,,space,2.141417800000454,None,None,2,None,1.3485663999999815,0.2481527999998434,1,0,1,0,,,,,2,0,2,0,,,,,41,0,41,0,3349.7717284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Essen,2.5519,3349.7569845,3349.7577373000004,3349.7578516000003,3349.7717284,3352.3380931,3352.3226852,3352.3266962999996,3352.3380931,3352.3380931,3352.3380931,3352.3380931,3354.3380331999997,3354.3380331999997,3354.3380331999997,3354.3380331999997,3354.3227094000003,2,None,1.3485663999999815,0.2481527999998434,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
42,0,42,,,,,,space,2.141417800000454,None,None,3,None,1.1348509000008562,0.2742782999994233,1,0,1,0,,,,,2,0,2,0,,,,,42,0,42,0,3354.3380331999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sonntag,2.1961,3354.323216,3354.3239633000003,3354.3240739000003,3354.3380331999997,3356.5377467,3356.5223683000004,3356.5261471000003,3356.5377467,3356.5377467,3356.5377467,3356.5377467,3358.5381681999997,3358.5381681999997,3358.5381681999997,3358.5381681999997,3358.5224367,3,None,1.1348509000008562,0.2742782999994233,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
43,0,43,,,,,,space,2.141417800000454,None,None,3,None,0.7004378999999972,0.29403689999981,1,0,1,0,,,,,2,0,2,0,,,,,43,0,43,0,3358.5381681999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nebel,3.2059,3358.5229423,3358.5236875,3358.5237942000003,3358.5381681999997,3361.7544162000004,3361.7384862,3361.7420616,3361.7544162000004,3361.7544162000004,3361.7544162000004,3361.7544162000004,3363.7543858,3363.7543858,3363.7543858,3363.7543858,3363.7387771000003,3,None,0.7004378999999972,0.29403689999981,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
44,0,44,,,,,,space,2.141417800000454,None,None,3,None,1.4990242999992915,0.3022286000004897,1,0,1,0,,,,,2,0,2,0,,,,,44,0,44,0,3363.7543858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zeitung,4.3424,3363.7392601,3363.7400131000004,3363.7401937000004,3363.7543858,3368.1037644,3368.0880890999997,3368.0915209000004,3368.1037644,3368.1037644,3368.1037644,3368.1037644,3370.1037883999998,3370.1037883999998,3370.1037883999998,3370.1037883999998,3370.0882606000005,3,None,1.4990242999992915,0.3022286000004897,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
45,0,45,,,,,,space,2.141417800000454,None,None,3,None,0.9042819000005693,0.25710389999949257,1,0,1,0,,,,,2,0,2,0,,,,,45,0,45,0,3370.1037883999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ecke,2.9061,3370.0887605,3370.0894378000003,3370.0895476000005,3370.1037883999998,3373.0204549,3373.0051313000004,3373.0084769000005,3373.0204549,3373.0204549,3373.0204549,3373.0204549,3375.0202062999997,3375.0202062999997,3375.0202062999997,3375.0202062999997,3375.0044601,3,None,0.9042819000005693,0.25710389999949257,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
46,0,46,,,,,,space,2.141417800000454,None,None,3,None,1.7843035999994754,None,1,0,1,0,,,,,2,0,2,0,,,,,46,0,46,0,3375.0202062999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kamera,2.8901,3375.0049646999996,3375.0054781,3375.0055886,3375.0202062999997,3377.9197876999997,3377.9044025000003,3377.9077177,3377.9197876999997,3377.9197876999997,3377.9197876999997,3377.9197876999997,3379.9197897000004,3379.9197897000004,3379.9197897000004,3379.9197897000004,3379.904471,3,None,1.7843035999994754,None,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
