thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,end_mapping.keys,living_nonliving.rt,living_nonliving.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,welcome.stopped,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.end_mapping.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,feeback_text.started,task_break_text.started,task_break_resp.started,feeback_text.stopped,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,begin_end_run_cross.stopped,fm_text.started,fm_key.started,runs.fm_key.rt,runs.fm_key.duration,thanks.started,thanks_text.started,thanks_text.stopped,thanks.stopped,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
6,0,6,,,,,,space,2.406135600000198,None,None,3,None,0.6156728000005387,0.22025749999920663,1,0,1,0,,,,,3,0,3,0,,,,,6,0,6,0,3569.3008025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schnorchel,4.4767,3569.2853895999997,3569.2858868999992,3569.285988399999,3569.3008025,3573.7834365,3573.7684720999987,3573.7727970999986,3573.7834365,3573.7834365,3573.7834365,3573.7834365,3575.7835932999988,3575.7835932999988,3575.7835932999988,3575.7835932999988,3575.7679649,3,None,0.6156728000005387,0.22025749999920663,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
7,0,7,,,,,,space,2.406135600000198,None,None,3,None,0.5530854999997246,0.250249900000199,1,0,1,0,,,,,3,0,3,0,,,,,7,0,7,0,3575.7835932999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bus,2.3916,3575.768449199999,3575.7690889999994,3575.7691932999987,3575.7835932999988,3578.1833903999996,3578.167942599999,3578.1709582999993,3578.1833903999996,3578.1833903999996,3578.1833903999996,3578.1833903999996,3580.1833886999993,3580.1833886999993,3580.1833886999993,3580.1833886999993,3580.1677512999995,3,None,0.5530854999997246,0.250249900000199,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
8,0,8,,,,,,space,2.406135600000198,None,None,3,None,0.5986610999989352,0.24847349999981816,1,0,1,0,,,,,3,0,3,0,,,,,8,0,8,0,3580.1833886999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kino,5.3655,3580.1682524999997,3580.1687623,3580.1688685999998,3580.1833886999993,3585.5497547999985,3585.5340657999986,3585.537302999999,3585.5497547999985,3585.5497547999985,3585.5497547999985,3585.5497547999985,3587.5495842,3587.5495842,3587.5495842,3587.5495842,3587.5341788999995,3,None,0.5986610999989352,0.24847349999981816,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
9,0,9,,,,,,space,2.406135600000198,None,None,2,None,0.7678426999991643,0.24235790000057023,1,0,1,0,,,,,3,0,3,0,,,,,9,0,9,0,3587.5495842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eltern,2.5377,3587.5346690999995,3587.5353117999985,3587.535415999999,3587.5495842,3590.0994804,3590.0836524999995,3590.087221599999,3590.0994804,3590.0994804,3590.0994804,3590.0994804,3592.099404499999,3592.099404499999,3592.099404499999,3592.099404499999,3592.0837637999994,2,None,0.7678426999991643,0.24235790000057023,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
10,0,10,,,,,,space,2.406135600000198,None,None,2,None,0.776793800001542,0.1981043999985559,1,0,1,0,,,,,3,0,3,0,,,,,10,0,10,0,3592.099404499999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Klee,2.021,3592.0842591,3592.0847655999987,3592.084875299999,3592.099404499999,3594.132436099999,3594.116843399999,3594.1210427999995,3594.132436099999,3594.132436099999,3594.132436099999,3594.132436099999,3596.1324177999995,3596.1324177999995,3596.1324177999995,3596.1324177999995,3596.1169878,2,None,0.776793800001542,0.1981043999985559,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
11,0,11,,,,,,space,2.406135600000198,None,None,3,None,0.8014386000013474,0.25340959999994084,1,0,1,0,,,,,3,0,3,0,,,,,11,0,11,0,3596.1324177999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Haare,2.8901,3596.1174820999986,3596.1179948999998,3596.1181034,3596.1324177999995,3599.0322213,3599.0168576999986,3599.0214908,3599.0322213,3599.0322213,3599.0322213,3599.0322213,3601.032350899999,3601.032350899999,3601.032350899999,3601.032350899999,3601.016806399999,3,None,0.8014386000013474,0.25340959999994084,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
12,0,12,,,,,,space,2.406135600000198,None,None,3,None,0.581277899998895,0.26099950000025274,1,0,1,0,,,,,3,0,3,0,,,,,12,0,12,0,3601.032350899999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gabel,2.3419,3601.0172994999994,3601.017958299999,3601.0180676,3601.032350899999,3603.3821512999984,3603.366354,3603.3696428999992,3603.3821512999984,3603.3821512999984,3603.3821512999984,3603.3821512999984,3605.3818819999997,3605.3818819999997,3605.3818819999997,3605.3818819999997,3605.3664828,3,None,0.581277899998895,0.26099950000025274,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
13,0,13,,,,,,space,2.406135600000198,None,None,3,None,0.485332299998845,0.24777309999990393,1,0,1,0,,,,,3,0,3,0,,,,,13,0,13,0,3605.3818819999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wissen,2.5169,3605.3669671999996,3605.3674653,3605.3675700999993,3605.3818819999997,3607.8983166999988,3607.8826763999987,3607.8859943999996,3607.8983166999988,3607.8983166999988,3607.8983166999988,3607.8983166999988,3609.898554899999,3609.898554899999,3609.898554899999,3609.898554899999,3609.8828826999998,3,None,0.485332299998845,0.24777309999990393,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
14,0,14,,,,,,space,2.406135600000198,None,None,3,None,0.5635925000005955,0.24971439999899303,1,0,1,0,,,,,3,0,3,0,,,,,14,0,14,0,3609.898554899999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Knie,3.0127,3609.8833797999996,3609.884028299999,3609.8841307000002,3609.898554899999,3612.9149495,3612.899330299999,3612.9030212999987,3612.9149495,3612.9149495,3612.9149495,3612.9149495,3614.915556099999,3614.915556099999,3614.915556099999,3614.915556099999,3614.8992729,3,None,0.5635925000005955,0.24971439999899303,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
15,0,15,,,,,,space,2.406135600000198,None,None,2,None,0.7805551000001287,0.2363069999992149,1,0,1,0,,,,,3,0,3,0,,,,,15,0,15,0,3614.915556099999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Besucher,2.3843,3614.8997664,3614.9004165999995,3614.9005221999996,3614.915556099999,3617.3145783,3617.2989794999994,3617.302993199999,3617.3145783,3617.3145783,3617.3145783,3617.3145783,3619.3146812999985,3619.3146812999985,3619.3146812999985,3619.3146812999985,3619.2992466999985,2,None,0.7805551000001287,0.2363069999992149,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
16,0,16,,,,,,space,2.406135600000198,None,None,3,None,1.1278757000000041,0.23699830000077782,1,0,1,0,,,,,3,0,3,0,,,,,16,0,16,0,3619.3146812999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beine,3.4445,3619.299749599999,3619.300263699999,3619.3003664999997,3619.3146812999985,3622.7649944999994,3622.749106899999,3622.7541114999985,3622.7649944999994,3622.7649944999994,3622.7649944999994,3622.7649944999994,3624.764298,3624.764298,3624.764298,3624.764298,3624.7491910999997,3,None,1.1278757000000041,0.23699830000077782,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
17,0,17,,,,,,space,2.406135600000198,None,None,2,None,0.5193264999998064,0.23579769999923883,1,0,1,0,,,,,3,0,3,0,,,,,17,0,17,0,3624.764298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turnerin,3.6005,3624.7497138,3624.750387099999,3624.7504988,3624.764298,3628.3640208999986,3628.3484567999985,3628.3527718999994,3628.3640208999986,3628.3640208999986,3628.3640208999986,3628.3640208999986,3630.3639568,3630.3639568,3630.3639568,3630.3639568,3630.3483276999996,2,None,0.5193264999998064,0.23579769999923883,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
18,0,18,,,,,,space,2.406135600000198,None,None,3,None,0.6192608000001201,0.27766089999931864,1,0,1,0,,,,,3,0,3,0,,,,,18,0,18,0,3630.3639568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Salz,3.189,3630.3488251,3630.3493287,3630.3494377999996,3630.3639568,3633.5636569,3633.5483999999997,3633.5517418,3633.5636569,3633.5636569,3633.5636569,3633.5636569,3635.5634849,3635.5634849,3635.5634849,3635.5634849,3635.5480529999986,3,None,0.6192608000001201,0.27766089999931864,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
19,0,19,,,,,,space,2.406135600000198,None,None,3,None,0.536073999999644,0.26495260000046983,1,0,1,0,,,,,3,0,3,0,,,,,19,0,19,0,3635.5634849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Club,2.8516,3635.5485479,3635.549288,3635.5493929999993,3635.5634849,3638.4303167,3638.4139847999995,3638.4171288,3638.4303167,3638.4303167,3638.4303167,3638.4303167,3640.4300088,3640.4300088,3640.4300088,3640.4300088,3640.4146588999993,3,None,0.536073999999644,0.26495260000046983,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
20,0,20,,,,,,space,2.406135600000198,None,None,2,None,0.6188320000001113,0.2367541000003257,1,0,1,0,,,,,3,0,3,0,,,,,20,0,20,0,3640.4300088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wurm,2.7357,3640.4151825999998,3640.4158412999986,3640.4159550999993,3640.4300088,3643.1796278,3643.1641435,3643.167030299999,3643.1796278,3643.1796278,3643.1796278,3643.1796278,3645.1797981,3645.1797981,3645.1797981,3645.1797981,3645.1646931999985,2,None,0.6188320000001113,0.2367541000003257,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
21,0,21,,,,,,space,2.406135600000198,None,None,3,None,0.6724833999996918,0.25435099999958766,1,0,1,0,,,,,3,0,3,0,,,,,21,0,21,0,3645.1797981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sitzgurt,4.3756,3645.1651846999994,3645.165691299999,3645.1657959999993,3645.1797981,3649.562800599999,3649.546982,3649.5502853,3649.562800599999,3649.562800599999,3649.562800599999,3649.562800599999,3651.5626096999986,3651.5626096999986,3651.5626096999986,3651.5626096999986,3651.5471048,3,None,0.6724833999996918,0.25435099999958766,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
22,0,22,,,,,,space,2.406135600000198,None,None,3,None,0.6727465999993001,0.25135490000138816,1,0,1,0,,,,,3,0,3,0,,,,,22,0,22,0,3651.5626096999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sand,2.1697,3651.5475969,3651.548342099999,3651.5484464,3651.5626096999986,3653.7458379,3653.730256499999,3653.733247799999,3653.7458379,3653.7458379,3653.7458379,3653.7458379,3655.745718099999,3655.745718099999,3655.745718099999,3655.745718099999,3655.7304913999997,3,None,0.6727465999993001,0.25135490000138816,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
23,0,23,,,,,,space,2.406135600000198,None,None,3,None,0.5587281000007351,0.24140020000049844,1,0,1,0,,,,,3,0,3,0,,,,,23,0,23,0,3655.745718099999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Datei,3.6615,3655.7309812999993,3655.7315824999987,3655.7316882999985,3655.745718099999,3659.4122917999994,3659.3966495999994,3659.401575,3659.4122917999994,3659.4122917999994,3659.4122917999994,3659.4122917999994,3661.412348099999,3661.412348099999,3661.412348099999,3661.412348099999,3661.396424499999,3,None,0.5587281000007351,0.24140020000049844,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
24,0,24,,,,,,space,2.406135600000198,None,None,3,None,0.5497732000003452,0.2672492000001512,1,0,1,0,,,,,3,0,3,0,,,,,24,0,24,0,3661.412348099999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Diamant,3.9589,3661.3969182,3661.3974302999995,3661.3975364999988,3661.412348099999,3665.3783060999995,3665.3626059,3665.366084699999,3665.3783060999995,3665.3783060999995,3665.3783060999995,3665.3783060999995,3667.3783772999996,3667.3783772999996,3667.3783772999996,3667.3783772999996,3667.3628167999996,3,None,0.5497732000003452,0.2672492000001512,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
25,0,25,,,,,,space,2.406135600000198,None,None,3,None,0.6650472000001173,0.2620776999992813,1,0,1,0,,,,,3,0,3,0,,,,,25,0,25,0,3667.3783772999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mäher,2.0842,3667.3633100999996,3667.3638472000002,3667.363951199999,3667.3783772999996,3669.461607699999,3669.446049099999,3669.4490467999985,3669.461607699999,3669.461607699999,3669.461607699999,3669.461607699999,3671.4614440999994,3671.4614440999994,3671.4614440999994,3671.4614440999994,3671.4464234999996,3,None,0.6650472000001173,0.2620776999992813,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
26,0,26,,,,,,space,2.406135600000198,None,None,3,None,0.6564410000009957,0.25470429999950284,1,0,1,0,,,,,3,0,3,0,,,,,26,0,26,0,3671.4614440999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Radio,2.9036,3671.4469171,3671.4474875999986,3671.4475898,3671.4614440999994,3674.377817499999,3674.3622042999996,3674.3658373,3674.377817499999,3674.377817499999,3674.377817499999,3674.377817499999,3676.378010999999,3676.378010999999,3676.378010999999,3676.378010999999,3676.3625918,3,None,0.6564410000009957,0.25470429999950284,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
27,0,27,,,,,,space,2.406135600000198,None,None,3,None,0.5014934999999241,0.24472489999971003,1,0,1,0,,,,,3,0,3,0,,,,,27,0,27,0,3676.378010999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Helm,2.5982,3676.3630961,3676.3636056999985,3676.3637115,3676.378010999999,3678.9776870999995,3678.962152,3678.9662513999992,3678.9776870999995,3678.9776870999995,3678.9776870999995,3678.9776870999995,3680.977966299999,3680.977966299999,3680.977966299999,3680.977966299999,3680.9618391999993,3,None,0.5014934999999241,0.24472489999971003,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
28,0,28,,,,,,space,2.406135600000198,None,None,2,None,0.6352915999996185,0.20642319999933534,1,0,1,0,,,,,3,0,3,0,,,,,28,0,28,0,3680.977966299999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Autorin,4.7208,3680.9623118,3680.9629105999993,3680.9630006999996,3680.977966299999,3685.7106361999995,3685.695033,3685.6988843,3685.7106361999995,3685.7106361999995,3685.7106361999995,3685.7106361999995,3687.7106975999995,3687.7106975999995,3687.7106975999995,3687.7106975999995,3687.6952115999993,2,None,0.6352915999996185,0.20642319999933534,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
29,0,29,,,,,,space,2.406135600000198,None,None,3,None,0.5680620999992243,0.24938169999950333,1,0,1,0,,,,,3,0,3,0,,,,,29,0,29,0,3687.7106975999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kunst,3.6438,3687.6957203,3687.696250699999,3687.6963552999987,3687.7106975999995,3691.3601651999998,3691.3444777999994,3691.348855099999,3691.3601651999998,3691.3601651999998,3691.3601651999998,3691.3601651999998,3693.3603427999988,3693.3603427999988,3693.3603427999988,3693.3603427999988,3693.3446466999994,3,None,0.5680620999992243,0.24938169999950333,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
30,0,30,,,,,,space,2.406135600000198,None,None,3,None,0.6916382999988855,0.25027870000121766,1,0,1,0,,,,,3,0,3,0,,,,,30,0,30,0,3693.3603427999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nase,5.1698,3693.3451183999987,3693.3456043999995,3693.345708499999,3693.3603427999988,3698.5434257999987,3698.5277802,3698.5312700999984,3698.5434257999987,3698.5434257999987,3698.5434257999987,3698.5434257999987,3700.5433133999995,3700.5433133999995,3700.5433133999995,3700.5433133999995,3700.5275932999994,3,None,0.6916382999988855,0.25027870000121766,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
31,0,31,,,,,,space,2.406135600000198,None,None,3,None,0.5899509000009857,0.27244599999903585,1,0,1,0,,,,,3,0,3,0,,,,,31,0,31,0,3700.5433133999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lachen,2.1743,3700.5280996,3700.5286125000002,3700.528716499999,3700.5433133999995,3702.7263494,3702.711119899999,3702.714372999999,3702.7263494,3702.7263494,3702.7263494,3702.7263494,3704.7264325999986,3704.7264325999986,3704.7264325999986,3704.7264325999986,3704.711150199999,3,None,0.5899509000009857,0.27244599999903585,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
32,0,32,,,,,,space,2.406135600000198,None,None,3,None,0.5445442000000185,0.2189952999997331,1,0,1,0,,,,,3,0,3,0,,,,,32,0,32,0,3704.7264325999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Klippe,2.7584,3704.7116415,3704.7124416999995,3704.7125467999995,3704.7264325999986,3707.4929146999984,3707.4770989999997,3707.4807043,3707.4929146999984,3707.4929146999984,3707.4929146999984,3707.4929146999984,3709.492658199999,3709.492658199999,3709.492658199999,3709.492658199999,3709.477246999999,3,None,0.5445442000000185,0.2189952999997331,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
33,0,33,,,,,,space,2.406135600000198,None,None,3,None,0.7435913999997865,0.2492887000007613,1,0,1,0,,,,,3,0,3,0,,,,,33,0,33,0,3709.492658199999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strand,2.83,3709.477711899999,3709.4782085999996,3709.4783073,3709.492658199999,3712.325794799999,3712.3105189,3712.314503399999,3712.325794799999,3712.325794799999,3712.325794799999,3712.325794799999,3714.3259971999996,3714.3259971999996,3714.3259971999996,3714.3259971999996,3714.3102566999987,3,None,0.7435913999997865,0.2492887000007613,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
34,0,34,,,,,,space,2.406135600000198,None,None,3,None,0.5564836000012292,0.2695205999989412,1,0,1,0,,,,,3,0,3,0,,,,,34,0,34,0,3714.3259971999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monument,2.0934,3714.3107956999993,3714.3113068000002,3714.311418199999,3714.3259971999996,3716.4253131999994,3716.4101397999984,3716.4139441999996,3716.4253131999994,3716.4253131999994,3716.4253131999994,3716.4253131999994,3718.425465799999,3718.425465799999,3718.425465799999,3718.425465799999,3718.4100180999994,3,None,0.5564836000012292,0.2695205999989412,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
35,0,35,,,,,,space,2.406135600000198,None,None,2,None,0.87247539999953,0.25289820000034524,1,0,1,0,,,,,3,0,3,0,,,,,35,0,35,0,3718.425465799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Koch,5.3463,3718.4105228999997,3718.411032,3718.4111378,3718.425465799999,3723.775078299999,3723.7595905,3723.7629639999996,3723.775078299999,3723.775078299999,3723.775078299999,3723.775078299999,3725.7755679,3725.7755679,3725.7755679,3725.7755679,3725.7592774999994,2,None,0.87247539999953,0.25289820000034524,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
36,0,36,,,,,,space,2.406135600000198,None,None,3,None,0.6957231999986107,0.2692082000012306,1,0,1,0,,,,,3,0,3,0,,,,,36,0,36,0,3725.7755679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trauben,2.0168,3725.759702399999,3725.7601638999986,3725.7602504999995,3725.7755679,3727.7918396999994,3727.7759588999998,3727.781120399999,3727.7918396999994,3727.7918396999994,3727.7918396999994,3727.7918396999994,3729.7916569999998,3729.7916569999998,3729.7916569999998,3729.7916569999998,3729.7758966,3,None,0.6957231999986107,0.2692082000012306,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
37,0,37,,,,,,space,2.406135600000198,None,None,3,None,0.5786315999994258,0.23832260000017413,1,0,1,0,,,,,3,0,3,0,,,,,37,0,37,0,3729.7916569999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ball,3.8592,3729.7763970999986,3729.7769028000002,3729.7770051999996,3729.7916569999998,3733.6578376999987,3733.642235899999,3733.645364799999,3733.6578376999987,3733.6578376999987,3733.6578376999987,3733.6578376999987,3735.6578604999995,3735.6578604999995,3735.6578604999995,3735.6578604999995,3735.6425511999987,3,None,0.5786315999994258,0.23832260000017413,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
38,0,38,,,,,,space,2.406135600000198,None,None,3,None,0.8822786000000633,0.22225500000058673,1,0,1,0,,,,,3,0,3,0,,,,,38,0,38,0,3735.6578604999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Erbe,2.8863,3735.643043,3735.643616899999,3735.6437210999993,3735.6578604999995,3738.5564847999995,3738.5404277,3738.5422444999986,3738.5564847999995,3738.5564847999995,3738.5564847999995,3738.5564847999995,,,,,3740.541214499999,3,None,0.8822786000000633,0.22225500000058673,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
